,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_8_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_7_bytes,choices_0_logprobs_content_0_top_logprobs_11_bytes,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_4_bytes,choices_0_logprobs_content_0_top_logprobs_10_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_5_bytes,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes
129,2,Ullman Expansion,74,2C-TR/26,2C-TR,26,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV Zan)",Turkish,1.0,,"5_TR-2, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,0,5_TR-2,5,Can kedinin {CEVAP} içinde olduğunu zannediyor.,"kutunun, sepetin",Closed-ended,Turkish,1.0,,1,Thought,83,kutunun,chatcmpl-9IUTmxANXLDknaS5KNJCULnZNMMiL,length,0,1,-0.0012991653,1,-0.0012991653,2,-6.6547227,**,-12.151403,Can,-12.550795,M,-13.5545025,`,-16.21838,K,-17.085667,\(,-17.741343,3,-17.918581,İ,-18.250772,"
",-18.253805,C,-18.73713, ,-18.8308,***,-19.524721,"""",-19.619776,CE,-19.66187,S,-19.78258,The,-19.945553,5,-20.141024,B,-20.337328,1,assistant,1714194094,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,243,244,83,,,,,,,,,,,,,,
130,2,Ullman Expansion,74,2C-TR/26,2C-TR,26,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV Zan)",Turkish,1.0,,"5_TR-2, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,84,kutunun,chatcmpl-9IUTnetuVaXeTQboZfJodNi07reNx,length,0,2,-1.473646e-05,2,-1.473646e-05,1,-11.36839,**,-13.424769,Can,-13.955512,"
",-14.027099,3,-17.333227,M,-17.460442, ,-18.03461,Sorry,-18.17336,K,-19.02362,***,-19.370909,"

",-19.418201,İ,-19.723318,２,-19.773293,​,-19.793938,4,-19.803938,-,-19.821924,C,-19.941565,B,-20.080183,*,-20.178759,2,assistant,1714194095,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,303,304,83,,,,,,,,,,,,,,
131,2,Ullman Expansion,74,2C-TR/26,2C-TR,26,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV Zan)",Turkish,1.0,,"5_TR-2, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,86,kutunun,chatcmpl-9IUTpyc67HCeZFbJxnesCDB7UiS9J,length,0,1,-3.1281633e-07,1,-3.1281633e-07,**,-16.302639,2,-16.33339,"
",-17.994167, ,-18.319824,İ,-20.55426,Sorry,-20.796743,3,-21.127449,-,-21.585924,K,-21.687805,"

",-21.985332,I,-22.377392,*,-22.388866,​,-22.659645,M,-22.787704,   ,-23.041836,***,-23.085716,A,-23.085867,１,-23.452572,`,-23.497765,1,assistant,1714194097,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,362,363,83,,,,,,,,,,,,,,
132,2,Ullman Expansion,75,2B-EN/27,2B-EN,27,2B,Unexpected Transfer,Relationship,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it on the basket. He leaves the room and goes to school. While John is away, Mark takes the cat off the basket and puts it on the box. Mark leaves the room and goes to work. John comes back from school and enters the room. John looks around the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: 2B (English),English,,,"5_EN/2B, 6_EN/2B, 7_EN, 8_EN/2B",3,English,You are a helpful assistant.,0,5_EN/2B,5,John thinks that the cat is on the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,69,box,chatcmpl-9IUTpNIWIUxNJwMtcQPlGPlXGKe7T,length,0,2,-4.8425554e-06,2,-4.8425554e-06,**,-12.390731,1,-15.100049,John,-16.468987,The,-16.531746,"
",-16.546135,Since,-17.333933,`,-17.536196,２,-17.595453,₂,-17.888382,3,-18.070265,,-18.311766, ,-18.432905,Respond,-18.519394,Based,-18.75115,To,-18.96695,Given,-19.210379,```,-19.66491,In,-19.902765,\[,-19.959389,2,assistant,1714194097,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,155,156,84,,,,,,,,,,,,,,
133,2,Ullman Expansion,75,2B-EN/27,2B-EN,27,2B,Unexpected Transfer,Relationship,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it on the basket. He leaves the room and goes to school. While John is away, Mark takes the cat off the basket and puts it on the box. Mark leaves the room and goes to work. John comes back from school and enters the room. John looks around the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: 2B (English),English,,,"5_EN/2B, 6_EN/2B, 7_EN, 8_EN/2B",3,English,You are a helpful assistant.,1,6_EN/2B,6,John will look for the cat on the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Action,70,box,chatcmpl-9IUTraXhexZ4swJXApJmbgjcddQny,length,0,2,-4.1273333e-06,2,-4.1273333e-06,1,-12.559761,**,-14.661749,3,-16.548176,"
",-16.936508,Since,-19.374119,John,-20.123466,２,-20.445295,The,-20.768896, ,-21.368748,"

",-21.593405,***,-21.912054,`,-22.064358,Correct,-22.1072,,-22.287924,Based,-22.503624,```,-22.607199,​,-22.608475,Given,-23.020063,He,-23.152935,2,assistant,1714194099,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,198,199,84,,,,,,,,,,,,,,
134,2,Ullman Expansion,75,2B-EN/27,2B-EN,27,2B,Unexpected Transfer,Relationship,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it on the basket. He leaves the room and goes to school. While John is away, Mark takes the cat off the basket and puts it on the box. Mark leaves the room and goes to work. John comes back from school and enters the room. John looks around the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: 2B (English),English,,,"5_EN/2B, 6_EN/2B, 7_EN, 8_EN/2B",3,English,You are a helpful assistant.,3,8_EN/2B,8,The cat jumps off of the {RESPONSE}.,"box, basket",Closed-ended,English,,,0,Reality,72,box,chatcmpl-9IUTsowJpGc9hzHSA34netEvoL6ab,length,0,1,-6.511407e-06,1,-6.511407e-06,2,-11.947204,**,-17.812677,3,-20.737219,"
",-21.177538, ,-21.56233,Since,-22.99929,The,-23.158628,１,-23.742872,<|end|>,-23.903173,***,-24.226198,"

",-24.842613,*,-25.067642,​,-25.149124,Sorry,-25.348894,₁,-25.517296,,-25.610014,Before,-25.984297,`,-25.99269,I,-26.033197,1,assistant,1714194100,gpt-4-turbo-2024-04-09,chat.completion,fp_0e47b86dd9,1,239,240,84,,,,,,,,,,,,,,
135,2,Ullman Expansion,76,2B-TR/28,2B-TR,28,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Expansion: 2B (Turkish),Turkish,,,"5_TR-1/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,0,5_TR-1/2B,5,Can kedinin {CEVAP} üstünde olduğunu düşünüyor.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Thought,73,kutunun,chatcmpl-9IUTsIr1e09VqgZBDqgw5CV0oym9v,length,0,2,-8.196733e-05,2,-8.196733e-05,Can,-9.520874,**,-11.798872,"
",-14.688452,1,-14.866615,K,-16.783337,M,-16.86949, ,-16.973326,3,-17.626806,C,-17.903006,`,-18.30221,\(,-18.362326,"""",-18.37232,İ,-18.401724,O,-18.483255, Can,-18.677368,S,-18.91257,5,-19.210274,*,-19.227081,***,-19.67306,2,assistant,1714194100,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,229,230,85,,,,,,,,,,,,,,
136,2,Ullman Expansion,76,2B-TR/28,2B-TR,28,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Expansion: 2B (Turkish),Turkish,,,"5_TR-1/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2B,6,Can kediyi {CEVAP} üstünde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,75,kutunun,chatcmpl-9IUTtu2nOjABMBXVO5ovJM7zglqyV,length,0,2,-1.0280384e-06,2,-1.0280384e-06,1,-14.534108,**,-15.257522,"
",-15.7831335,Can,-17.212297,3,-18.882845, ,-19.009705,Se,-19.918173,​,-20.091982,İ,-20.99809,"

",-21.363554,２,-21.727781,"""",-21.946526,S,-21.963327,-,-21.97569,K,-21.986155,​​,-22.020441,M,-22.253447,`,-22.317705,4,-22.40054,2,assistant,1714194101,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,290,291,85,,,,,,,,,,,,,,
137,2,Ullman Expansion,76,2B-TR/28,2B-TR,28,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Expansion: 2B (Turkish),Turkish,,,"5_TR-1/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,3,8_TR/2B,8,Kedi {CEVAP} üstünden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,77,kutunun,chatcmpl-9IUTuhHtZU9WfsMVNVKEXBRgQm6EE,length,0,1,-7.89631e-07,1,-7.89631e-07,2,-14.134612,"
",-18.900366, ,-19.128567,**,-19.155865,K,-19.824608,3,-20.485722,İ,-21.207472,-,-21.880135,M,-21.968725,​,-22.270845,I,-22.49759,Sorry,-22.694054,A,-23.03263,１,-23.034979,Can,-23.094131,L,-23.458569,"

",-23.666424,​​,-23.69357,Se,-23.838394,1,assistant,1714194102,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,351,352,85,,,,,,,,,,,,,,
138,2,Ullman Expansion,77,2B-TR/29,2B-TR,29,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV Zan)",Turkish,1.0,,"5_TR-2/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,0,5_TR-2/2B,5,Can kedinin {CEVAP} üstünde olduğunu zannediyor.,"kutunun, sepetin",Closed-ended,Turkish,1.0,,1,Thought,74,kutunun,chatcmpl-9IUTuT2HHy8DeJ5rcSD4v9dkSj6eG,length,0,2,-7.5530326e-05,2,-7.5530326e-05,1,-10.162047,Can,-10.514306,**,-11.773261,"
",-14.144317,M,-14.489558,3,-15.753844,K,-15.783532,C,-16.48068, ,-16.519802,5,-16.957006,\(,-17.27833,İ,-17.38345,`,-17.559334,S,-17.567118,The,-18.00147,4,-18.10544,２,-18.144188,B,-18.275087,O,-18.29647,2,assistant,1714194102,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,227,228,86,,,,,,,,,,,,,,
139,2,Ullman Expansion,77,2B-TR/29,2B-TR,29,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV Zan)",Turkish,1.0,,"5_TR-2/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2B,6,Can kediyi {CEVAP} üstünde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,75,kutunun,chatcmpl-9IUTvJw2bTBIKEBADu39QsMq19srC,length,0,2,-1.3856493e-06,2,-1.3856493e-06,1,-13.954488,**,-15.493495,"
",-15.80259,Can,-16.409985, ,-18.648615,3,-18.790966,Se,-19.046484,K,-20.274958,S,-20.34764,​,-20.451036,İ,-20.789822,"

",-20.799364,M,-20.867678,２,-21.314894,SE,-21.395214,C,-21.598778,"""",-21.905123,-,-21.931517,B,-22.012491,2,assistant,1714194103,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,288,289,86,,,,,,,,,,,,,,
140,2,Ullman Expansion,77,2B-TR/29,2B-TR,29,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV Zan)",Turkish,1.0,,"5_TR-2/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,3,8_TR/2B,8,Kedi {CEVAP} üstünden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,77,kutunun,chatcmpl-9IUTvQWlF59DQzOTgSm18f5UbqJYV,length,0,1,-1.0280384e-06,1,-1.0280384e-06,2,-13.960599,"
",-15.870044,**,-17.0322, ,-18.538754,K,-18.94611,3,-19.008547,İ,-20.008745,-,-20.950258,Sorry,-21.04362,​,-21.204557,"

",-21.537079,１,-21.681757,M,-21.827887,I,-22.03865,Can,-22.272257,0,-22.38564,​​,-22.645168,4,-22.784105,₁,-22.81637,1,assistant,1714194103,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,349,350,86,,,,,,,,,,,,,,
141,2,Ullman Expansion,78,2D-EN/30,2D-EN,30,2D,Unexpected Transfer,The Other,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John and Mark come back and enter the room. They don’t know what happened in the room when they were away.",English,Ullman Expansion: 2D (English),English,,,"5_EN/2D, 6_EN/2D, 7_EN, 8_EN",3,English,You are a helpful assistant.,0,5_EN/2D,5,Mark thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,87,box,chatcmpl-9IUTwzDVKSQdy1tP705mH6IZLFpTn,length,0,1,-0.000114748334,1,-0.000114748334,2,-9.114811,**,-12.898848,Mark,-13.214544, ,-16.419674,The,-16.650246,Since,-16.863277,Respond,-17.516872,"
",-18.231434,3,-18.786842,`,-18.829803,***,-19.022268,Based,-19.120785, Mark,-19.167631,RESP,-19.191845,{,-19.205627,Answer,-19.209764,In,-19.425386,box,-19.523624,Response,-19.553963,1,assistant,1714194104,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,150,151,87,,,,,,,,,,,,,,
142,2,Ullman Expansion,78,2D-EN/30,2D-EN,30,2D,Unexpected Transfer,The Other,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John and Mark come back and enter the room. They don’t know what happened in the room when they were away.",English,Ullman Expansion: 2D (English),English,,,"5_EN/2D, 6_EN/2D, 7_EN, 8_EN",3,English,You are a helpful assistant.,1,6_EN/2D,6,Mark will look for the cat in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Action,88,box,chatcmpl-9IUTxYWVWREyRDlSp8bPAUeSGk34m,length,0,1,-0.016063932,1,-0.016063932,2,-4.13921,**,-16.699738,3,-17.123022,Since,-18.372398, ,-18.590765,"
",-18.625603,The,-20.148684,He,-20.655699,Box,-21.03754,Mark,-21.087303,Correct,-21.090717,4,-21.353128,`,-21.541796,"

",-21.59602,*,-21.727682,In,-21.953926,I,-22.0981,​,-22.165693,１,-22.229229,1,assistant,1714194105,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,193,194,87,,,,,,,,,,,,,,
143,2,Ullman Expansion,78,2D-EN/30,2D-EN,30,2D,Unexpected Transfer,The Other,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John and Mark come back and enter the room. They don’t know what happened in the room when they were away.",English,Ullman Expansion: 2D (English),English,,,"5_EN/2D, 6_EN/2D, 7_EN, 8_EN",3,English,You are a helpful assistant.,3,8_EN,8,The cat jumps out of the {RESPONSE}.,"box, basket",Closed-ended,English,,,0,Reality,90,box,chatcmpl-9IUTx4fzQSukDNjHcfpNnManUHuqP,length,0,1,-2.1008714e-06,1,-2.1008714e-06,2,-13.120222,**,-18.61335,"
",-19.519623, ,-20.342253,3,-21.968943,Since,-22.022482,The,-22.458796,１,-23.300743,₁,-24.217806,,-24.284235,"

",-24.33948,***,-24.458235,*,-24.465965,Sorry,-24.48907,​,-25.036966,I,-25.188665,<|end|>,-25.369076,Correct,-25.38336,`,-25.409952,1,assistant,1714194105,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,234,235,87,,,,,,,,,,,,,,
144,2,Ullman Expansion,79,2D-TR/31,2D-TR,31,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,Ullman Expansion: 2D (Turkish),Turkish,,,"5_TR-1/2D, 6_TR/2D, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,0,5_TR-1/2D,5,Mehmet kedinin {CEVAP} içinde olduğunu düşünüyor.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Thought,91,kutunun,chatcmpl-9IUTyXB8exdY23SabAOZn3SEQRIb9,length,0,1,-0.0007784157,1,-0.0007784157,2,-7.18734,M,-11.024822,**,-12.172909,K,-16.249384,"
",-16.330486,Can,-16.388788,`,-16.886662, ,-17.103817,CE,-17.191498,3,-17.553234,İ,-17.593458,C,-17.877884,\(,-18.199894,S,-18.609816,0,-18.644138,[,-18.66756,***,-18.769226,{,-18.777115,B,-18.918179,1,assistant,1714194106,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,218,219,88,,,,,,,,,,,,,,
145,2,Ullman Expansion,79,2D-TR/31,2D-TR,31,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,Ullman Expansion: 2D (Turkish),Turkish,,,"5_TR-1/2D, 6_TR/2D, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2D,6,Mehmet kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,93,kutunun,chatcmpl-9IUTzs29xTjK0v53Zf76qrDDn17UJ,length,0,1,-7.5411124e-05,1,-7.5411124e-05,2,-9.499402,"
",-15.657321,**,-15.689794,M,-15.863242,3,-17.294365, ,-17.626123,K,-17.642225,İ,-17.967335,​,-18.946651,-,-19.271519,Son,-19.722908,0,-20.06335,C,-20.075335,"

",-20.254322,B,-20.370626,`,-20.438868,Bu,-20.499662,*,-20.51417,***,-20.704727,1,assistant,1714194107,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,280,281,88,,,,,,,,,,,,,,
146,2,Ullman Expansion,79,2D-TR/31,2D-TR,31,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,Ullman Expansion: 2D (Turkish),Turkish,,,"5_TR-1/2D, 6_TR/2D, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,95,kutunun,chatcmpl-9IUTzFRZkoMA1j52dfXnF6vqvy98U,length,0,1,-9.0883464e-07,1,-9.0883464e-07,2,-14.319829,**,-16.176155,"
",-16.411875, ,-18.003992,K,-19.384695,3,-20.193178,İ,-20.26315,M,-20.70838,-,-20.8496,Sorry,-21.04131,​,-21.411455,"

",-21.694504,***,-22.083736,１,-22.354733,*,-22.481909,0,-22.757874,`,-22.896324,I,-22.974472,​​,-23.011593,1,assistant,1714194107,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,339,340,88,,,,,,,,,,,,,,
