,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_7_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_4_bytes,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes
163,2,Ullman Expansion,102,1D-TR/49,1D-TR,49,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9IUphRrVvI4qdyRK1NhTxWr1M7x4D,length,0,2,-5.0020742e-05,2,-5.0020742e-05,1,-9.908676,E,-15.616562,"
",-16.421696,**,-17.751427,3,-18.383677, ,-19.849426,Ç,-21.559834,​,-21.724386,Et,-21.754505,"

",-21.861416,İ,-21.88793,B,-22.052288,4,-22.14152,２,-22.182842,C,-22.263103,T,-22.457449,Sorry,-22.50793,S,-22.534119,-,-22.61988,2,assistant,1714195453,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,287,288,94,,,,,,,,,
164,2,Ullman Expansion,102,1D-TR/49,1D-TR,49,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,50,patlamış mısır,chatcmpl-9IUpiU9wGaoprYe1bFTGrmfXf5rD6,length,0,1,-1.9361265e-07,1,-1.9361265e-07,2,-16.43502,**,-19.256184, ,-21.14122,"
",-21.254284,3,-22.576008,İ,-23.425722,E,-23.951742,"

",-24.404453,-,-24.741169,１,-24.895407,​,-25.133163,I,-25.442581,Sorry,-25.667648,₁,-25.785543,,-25.951202,   ,-26.132381,4,-26.156553,`,-26.18229,***,-26.237328,1,assistant,1714195454,gpt-4-turbo-2024-04-09,chat.completion,fp_0e47b86dd9,1,371,372,94,,,,,,,,,
165,2,Ullman Expansion,108,2-TR/50,2-TR,50,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3,5,Can kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,176,sepetin,chatcmpl-9IUpiDVRsoGQNQrnJOOheYipOvzGb,length,0,2,-4.5371802e-05,2,-4.5371802e-05,Can,-10.225224,**,-11.690884,"
",-14.881348,1,-16.326157, ,-17.00075,3,-17.385843,`,-17.549387,\(,-17.638771,C,-18.142414,İ,-18.448856,"""",-18.509396,M,-18.524822,K,-18.542126, Can,-18.94736,[,-19.050396,{,-19.122133,S,-19.198544,5,-19.3707,O,-19.443993,2,assistant,1714195454,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,210,211,95,,,,,,,,,
166,2,Ullman Expansion,108,2-TR/50,2-TR,50,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,57,sepetin,chatcmpl-9IUpjxZ3xnBziIhUawkXzlJAumhD7,length,0,2,-3.1281633e-07,2,-3.1281633e-07,**,-16.488132,"
",-16.614826,1,-17.169603,Can,-19.619953, ,-20.27128,3,-20.721878,"

",-21.370426,İ,-22.0104,​,-22.118196,Se,-22.571392,２,-23.172293,-,-23.276474,"""",-23.286701,K,-23.32932,S,-23.525648,`,-23.548672,***,-23.638283,​​,-23.694887,M,-23.735836,2,assistant,1714195455,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,270,271,95,,,,,,,,,
167,2,Ullman Expansion,108,2-TR/50,2-TR,50,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,59,kutunun,chatcmpl-9IUpkYt8CUEJwHIV7pVXly6ItXLoi,length,0,1,-4.3202e-07,1,-4.3202e-07,**,-15.174419,"
",-16.7412, ,-17.30719,2,-17.472727,K,-20.214222,İ,-20.318241,-,-20.978252,"

",-20.995419,3,-21.034086,​,-21.16587,*,-21.520216,Sorry,-21.603981,***,-21.96724,`,-22.052422,   ,-22.189377,I,-22.29246,１,-22.352272,​​,-22.521303,A,-22.556143,1,assistant,1714195456,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,329,330,95,,,,,,,,,
168,2,Ullman Expansion,109,2A-TR/65,2A-TR,65,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2A (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3/2A,5,Can kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sandığın",Closed-ended,Turkish,,1.0,1,Thought,202,kutunun,chatcmpl-9IUpk2GhTmt0Nnzmo45TSiYkGEeit,length,0,2,-2.5703197e-05,2,-2.5703197e-05,Can,-11.020251,**,-11.67636,"
",-14.251431,1,-16.5903, ,-17.347717,`,-17.351866,Sand,-17.701544,3,-17.89912,K,-18.046404,C,-18.299597,\(,-18.32958,İ,-18.524212,M,-18.717323,>,-19.158293, Can,-19.174303,```,-19.218927,"

",-19.376963,S,-19.40663,*,-19.4591,2,assistant,1714195456,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,219,220,96,,,,,,,,,
169,2,Ullman Expansion,109,2A-TR/65,2A-TR,65,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2A (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2A,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sandığın",Closed-ended,Turkish,,,1,Action,203,kutunun,chatcmpl-9IUpl8frYD3q3kmx8icVAblU8D2F6,length,0,2,-2.3392786e-06,2,-2.3392786e-06,1,-13.209082,"
",-15.139425,**,-16.146801,Can,-17.350153, ,-18.863367,3,-19.297255,Sand,-20.29624,​,-20.627392,"

",-20.67343,K,-20.93569,İ,-20.93949,２,-21.347694,S,-21.607206,"""",-21.923735,-,-22.16218,C,-22.336256,4,-22.470505,B,-22.691471,`,-22.707438,2,assistant,1714195457,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,279,280,96,,,,,,,,,
170,2,Ullman Expansion,109,2A-TR/65,2A-TR,65,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2A (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,3,8_TR/2A,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sandığın",Closed-ended,Turkish,,,0,Reality,204,kutunun,chatcmpl-9IUpms6MitEqvk8eIae6FsBtqaQkt,length,0,1,0.0,1,0.0,2,-17.097767,**,-17.692614, ,-18.203083,"
",-18.990114,K,-21.349413,İ,-21.962952,-,-22.283108,3,-22.347124,Sorry,-22.792505,   ,-23.139198,​,-23.449242,１,-23.520935,I,-23.64423,"

",-23.670774,  ,-23.984264,*,-24.1077,₁,-24.130384,`,-24.226864,A,-24.45123,1,assistant,1714195458,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,338,339,96,,,,,,,,,
171,2,Ullman Expansion,110,2C-TR/50,2C-TR,50,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3,5,Can kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,179,kutunun,chatcmpl-9IUpmbup5q1EmuAxOU6TONXvMO8yJ,length,0,2,-0.0006731167,2,-0.0006731167,1,-7.324732,Can,-11.628168,**,-12.35919,"
",-15.292673,M,-15.884474,3,-16.345858,\(,-16.652056,`,-17.582882,K,-17.807564,İ,-18.18207, ,-18.380373,C,-18.468212,5,-18.86207,4,-18.970348,S,-18.992308,The,-19.089869,２,-19.164484,"""",-19.194168,B,-19.345125,2,assistant,1714195458,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,243,244,97,,,,,,,,,
172,2,Ullman Expansion,110,2C-TR/50,2C-TR,50,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,84,kutunun,chatcmpl-9IUpnVBRO4xEjEZSmK543VMV5dyM8,length,0,2,-0.028285172,2,-0.028285172,1,-3.5795395,"
",-16.284864,**,-16.50375,3,-17.08321, ,-19.044731,​,-19.28606,Se,-19.355232,Can,-19.398281,M,-20.490917,4,-20.694069,２,-20.712856,-,-20.819553,"

",-20.822104,İ,-21.043423,K,-21.15049,C,-21.310871,​​,-21.495321,`,-21.636179,SE,-21.681572,2,assistant,1714195459,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,303,304,97,,,,,,,,,
173,2,Ullman Expansion,110,2C-TR/50,2C-TR,50,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,86,kutunun,chatcmpl-9IUpnzQkWlcQJM6KwOqsixl76Zvc4,length,0,1,-3.1281633e-07,1,-3.1281633e-07,**,-16.195368,2,-16.55652,"
",-17.887005, ,-18.558525,Sorry,-20.935005,3,-21.001484,İ,-21.127274,K,-21.19726,-,-21.67498,"

",-21.761642,​,-22.142784,*,-22.374817,I,-22.913582,***,-22.935345,M,-22.935707,１,-23.089909,   ,-23.153513,`,-23.156261,A,-23.346516,1,assistant,1714195459,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,362,363,97,,,,,,,,,
174,2,Ullman Expansion,111,2B-TR/51,2B-TR,51,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3/2B,5,Can kedinin {CEVAP} üstünde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,178,kutunun,chatcmpl-9IUpozeWTdCwMOCwdDh7pnwRW1Hvh,length,0,2,-4.9186317e-05,2,-4.9186317e-05,Can,-10.658461,1,-10.837704,**,-12.297855,M,-14.899303,"
",-14.935577,3,-15.833107,K,-15.961086, ,-16.663063,C,-17.010572,5,-17.49176,İ,-17.783775,`,-17.860071,S,-17.900768,\(,-18.1497,4,-18.23656,O,-18.360712,The,-18.413414,"""",-18.621689,B,-18.729248,2,assistant,1714195460,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,227,228,98,,,,,,,,,
175,2,Ullman Expansion,111,2B-TR/51,2B-TR,51,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2B,6,Can kediyi {CEVAP} üstünde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,75,kutunun,chatcmpl-9IUpoYX6zLzICXG17rV83lmjFhYf0,length,0,2,-1.9361265e-07,2,-1.9361265e-07,**,-15.770672,"
",-17.615986,1,-18.310596, ,-19.642536,Can,-19.858124,3,-20.571236,​,-20.912529,Se,-21.476967,"

",-22.144583,İ,-22.253565,２,-22.734695,K,-22.775656,"""",-22.935732,​​,-23.016937,S,-23.1305,`,-23.370129,-,-23.510366,C,-23.630766,4,-23.656504,2,assistant,1714195460,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,288,289,98,,,,,,,,,
176,2,Ullman Expansion,111,2B-TR/51,2B-TR,51,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,3,8_TR/2B,8,Kedi {CEVAP} üstünden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,77,kutunun,chatcmpl-9IUppzQxNDrlfgFaJQJH93xGWCAcw,length,0,1,-1.147242e-06,1,-1.147242e-06,2,-13.748555,"
",-16.942442,**,-17.270563, ,-18.83135,K,-18.919918,3,-19.70706,İ,-19.920366,-,-20.732237,​,-20.775698,１,-21.725426,M,-22.003687,Sorry,-22.087873,I,-22.11891,​​,-22.437994,Can,-22.470991,"

",-22.75294,₁,-22.799059,*,-22.805569,0,-22.822842,1,assistant,1714195461,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,349,350,98,,,,,,,,,
177,2,Ullman Expansion,112,2D-TR/52,2D-TR,52,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Expansion: 2D (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2D, 6_TR/2D, 7_TR, 8_TR§",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3/2D,5,Mehmet kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,180,kutunun,chatcmpl-9IUppevRmzgQ2FABOFAelAs4QYcqX,length,0,1,-0.007812808,1,-0.007812808,2,-4.8570237,M,-12.025482,**,-12.944273,K,-15.791815,3,-16.628117, ,-17.065199,İ,-17.375473,"
",-17.533987,`,-17.547712,C,-18.106888,CE,-18.56144,\(,-18.587805,B,-18.765726,The,-19.112534,0,-19.143776,5,-19.25647,S,-19.304535,I,-19.319073,***,-19.379215,1,assistant,1714195461,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,216,217,99,,,,,,,,,
178,2,Ullman Expansion,112,2D-TR/52,2D-TR,52,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Expansion: 2D (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2D, 6_TR/2D, 7_TR, 8_TR§",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2D,6,Mehmet kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,93,kutunun,chatcmpl-9IUpqAiOH6mp9XQHCX6qiLR8CDxtM,length,0,1,-9.531814e-05,1,-9.531814e-05,2,-9.26335,M,-15.8785305,"
",-16.122612,**,-16.662945,3,-18.036522, ,-18.057983,K,-18.157467,İ,-18.541653,​,-19.756325,-,-19.817932,0,-20.26357,B,-20.641998,C,-20.693165,"

",-20.922745,`,-21.172306,*,-21.427477,S,-21.553928,Bu,-21.571783,​​,-21.591743,1,assistant,1714195462,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,278,279,99,,,,,,,,,
179,3,Second Order,81,3A-EN/33,3A-EN,33,3A,Unexpected Contents,The Bazaar,"Karen and Bea are playing in a classroom. There is a bazaar at school. Karen tells Bea that she will go to the bazaar and buy some chocolate cake. Karen leaves the classroom. Then, their friend Bruce enters the classroom and tells Bea that he was just at the bazaar. Bea asks him what there was at the bazaar. Bruce tells her that there are only honey buns at the bazaar. Bea tells him that Karen had just gone to the bazaar to get some chocolate cake. In the meantime, Karen learns that there are only honey buns and cinnamon cookies at the bazaar. Karen buys some cinnamon cookies.",English,Second Order: The Bazaar (English),English,,,"9_EN, 10_EN, 11_EN, 12_EN, 13_EN, 14_EN",5,English,You are a helpful assistant.,0,9_EN,9,"According to Karen, Bea believes that Karen bought some {RESPONSE}.","chocolate cake, honey buns, cinnamon cookies",Closed-ended,English,,,2,Belief,96,chocolate cake,chatcmpl-9IUprWOXL39gQ6xjn2bE627ZrAd9g,length,0,1,-8.299462e-06,1,-8.299462e-06,3,-12.632146,**,-12.796706,2,-13.361983,Karen,-14.821662,According,-15.983251,Be,-16.639715,Based,-17.360762,The,-18.027233,Given,-18.553013,１,-18.825254,Since,-19.083225,\[,-19.50839,`,-19.836172, ,-19.865393,\(,-19.993572,"
",-20.011478,,-20.036964,₁,-20.517538,Before,-20.966467,1,assistant,1714195463,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,197,198,100,,,,,,,,,
