,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_10_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_19_bytes
159,2,Ullman Expansion,101,1C-TR/49,1C-TR,49,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-3,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,1.0,1,Belief,172,patlamış mısır,chatcmpl-9IMV3Q4pbz7ejLxQv1PocUdmGlNvN,length,0,1,-0.32667688,1,-0.32667688,2,-1.287786,E,-7.38738,Tor,-7.9196715,3,-8.261269,Do,-8.438791,Bu,-8.47785,İ,-8.833105,C,-8.960142,Y,-9.239849,{,-9.408457,0,-9.412523,Po,-9.554935,**,-9.749935,R,-10.134478,Ben,-10.244181,As,-10.337955,Ö,-10.369944,CE,-10.3967285,B,-10.672613,1,assistant,1714163421,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,272,273,93,,,,,,,,,
160,2,Ullman Expansion,101,1C-TR/49,1C-TR,49,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9IMV4MoRpWPQJczhGGkKIC4mCuATx,length,0,2,-0.5773865,2,-0.5773865,1,-0.82439196, ,-10.454346,3,-11.226719,"
",-11.330816,Pat,-11.539677,Ç,-11.891381,Y,-11.926358,{,-12.18363,0,-12.251536,4,-12.697313,-,-12.739487,İ,-12.883414,"""",-12.930218,C,-13.032294,**,-13.055518,E,-13.305306,(,-13.562832,B,-13.616078,pat,-13.778594,2,assistant,1714163422,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,350,351,93,,,,,,,,,
161,2,Ullman Expansion,101,1C-TR/49,1C-TR,49,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,40,patlamış mısır,chatcmpl-9IMV4KBl2P1X9Ew3hWxtgafX0DH0l,length,0,1,-0.26858592,1,-0.26858592,2,-1.4464462, ,-10.509706,Ç,-10.61214,Pat,-11.353438,3,-11.426277,"
",-11.707671,0,-11.865076,Ö,-12.478728,Y,-12.653891,İ,-12.742636,B,-13.046616,**,-13.4337435,"""",-13.494346,4,-13.600115,ş,-13.603302,ç,-13.6384115,E,-13.649588,Bu,-13.67951,pat,-13.772357,1,assistant,1714163422,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,434,435,93,,,,,,,,,
162,2,Ullman Expansion,102,1D-TR/49,1D-TR,49,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-3,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,1.0,1,Belief,174,patlamış mısır,chatcmpl-9IMV51jruHsjIgjIXk54PpCWVhFxB,length,0,2,-0.57188535,2,-0.57188535,1,-0.85378575,E,-5.082158,Tor,-6.883168,"""",-7.971753,Po,-8.00645,3,-8.074084,Y,-8.4477,"""E",-8.534154,İ,-9.122869,0,-9.138669,Ç,-9.38816,R,-9.425267,{,-9.613698,4,-9.726377,B,-9.927194,Do,-9.977626,Bu,-10.134786, ,-10.298024,C,-10.417813,2,assistant,1714163423,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,209,210,94,,,,,,,,,
163,2,Ullman Expansion,102,1D-TR/49,1D-TR,49,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9IMV5PmhPfzol8IG1V791eaKtmNnm,length,0,1,-0.32441497,1,-0.32441497,2,-1.2838075, ,-11.297342,3,-11.5002775,E,-11.921189,Y,-12.145536,0,-12.585423,"""",-13.005225,"
",-13.102365,Pat,-13.327233,4,-13.354893,Ç,-13.368311,**,-13.496872,-,-13.634517,B,-13.842835,C,-14.039689,İ,-14.098214,12,-14.15966,5,-14.219431,7,-14.330061,1,assistant,1714163423,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,287,288,94,,,,,,,,,
164,2,Ullman Expansion,102,1D-TR/49,1D-TR,49,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,50,patlamış mısır,chatcmpl-9IMV5Fc7w1qxTPyXb9IpO241UeOQR,length,0,1,-0.07172334,1,-0.07172334,2,-2.6731658,0,-10.6722765,Ç,-10.788899, ,-11.04344,Pat,-11.058323,3,-11.132793,B,-11.44853,E,-11.475455,Y,-11.6780615,Bu,-12.193745,Ö,-12.526293,İ,-12.68348,pat,-12.767786,"
",-12.888908,Tek,-13.119252,-,-13.326664,S,-13.355596,"""",-13.460543,Ben,-13.495194,1,assistant,1714163423,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,371,372,94,,,,,,,,,
165,2,Ullman Expansion,108,2-TR/50,2-TR,50,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3,5,Can kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,176,sepetin,chatcmpl-9IMV6xBF7NIAq5jvyQw8RBvSgZtNK,length,0,2,-0.42492503,2,-0.42492503,1,-1.0766795,K,-6.2536793,Do,-6.702631,3,-7.07732,{,-8.892298,**,-8.918753,İ,-9.076462,Y,-9.081375,R,-9.316011,C,-9.319281,4,-9.326874, ,-9.818354,O,-9.947693,CE,-10.14913,Se,-10.150452,(,-10.279434,5,-10.322737,B,-10.534504,Can,-10.555912,2,assistant,1714163424,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,210,211,95,,,,,,,,,
166,2,Ullman Expansion,108,2-TR/50,2-TR,50,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,57,sepetin,chatcmpl-9IMV63n99XFc8e8ZK3KEc6KAGZGds,length,0,2,-0.074633576,2,-0.074633576,1,-2.6353865, ,-9.530835,3,-10.111876,"
",-11.050788,K,-11.427936,4,-11.850694,Se,-11.996252,Ç,-12.055266,-,-12.06804,0,-12.4824915,ş,-12.494992,se,-12.912341,SE,-13.003304,"""",-13.062193,Y,-13.217464,5,-13.502726,B,-13.565899,ç,-13.74912,Ö,-13.765808,2,assistant,1714163424,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,270,271,95,,,,,,,,,
167,2,Ullman Expansion,108,2-TR/50,2-TR,50,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,59,kutunun,chatcmpl-9IMV763ekvOjrrkakDR1xAN3FtUlI,length,0,1,-0.024071746,1,-0.024071746,2,-3.7405062, ,-10.814979,3,-12.309721,0,-12.829668,Ç,-12.915398,K,-13.581216,-,-13.936069,4,-14.537321,"
",-14.576921,Ö,-14.595495,**,-14.607672,12,-14.828052,"""",-14.86949,ş,-15.109673,B,-15.131894,Y,-15.178018,bir,-15.367611,Ba,-15.427594,5,-15.434906,1,assistant,1714163425,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,329,330,95,,,,,,,,,
168,2,Ullman Expansion,109,2A-TR/65,2A-TR,65,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2A (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3/2A,5,Can kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sandığın",Closed-ended,Turkish,,1.0,1,Thought,202,kutunun,chatcmpl-9IMV7wEq4lx32xsZ3s5SDWX16xldn,length,0,2,-0.48342934,2,-0.48342934,1,-0.9896358,3,-5.121592,K,-6.3059144,{,-7.292929,C,-7.5043855,4,-7.6217256,0,-8.116055,İ,-8.222342,Do,-8.80024,**,-8.902632,Y,-9.057001,5,-9.181,Top,-9.236242,R,-9.270811,CE,-9.347961,(,-9.835888,O,-9.850603,B,-10.008959,6,-10.060247,2,assistant,1714163425,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,219,220,96,,,,,,,,,
169,2,Ullman Expansion,109,2A-TR/65,2A-TR,65,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2A (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2A,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sandığın",Closed-ended,Turkish,,,1,Action,203,kutunun,chatcmpl-9IMV7Cwsy7DMTku3NpD3aJp53Ihhh,length,0,2,-0.2694038,2,-0.2694038,1,-1.4443802,3,-9.488672,K,-9.766121,Ç,-10.848279, ,-11.469608,4,-11.668404,0,-11.721134,B,-12.025917,İ,-12.401703,Y,-12.462043,-,-12.591106,Ö,-12.760576,Sand,-12.849196,**,-12.944436,"""",-12.969518,"
",-12.979084,k,-13.179931,S,-13.235374,ş,-13.300617,2,assistant,1714163425,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,279,280,96,,,,,,,,,
170,2,Ullman Expansion,109,2A-TR/65,2A-TR,65,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2A (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,3,8_TR/2A,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sandığın",Closed-ended,Turkish,,,0,Reality,204,kutunun,chatcmpl-9IMV8rBSSds8dmct4mbMDsnLeemHs,length,0,1,-0.16877475,1,-0.16877475,2,-1.8632213, ,-9.719058,3,-10.992039,0,-11.903567,Ç,-12.133287,K,-12.385462,4,-12.963092,-,-13.135173,B,-13.270544,"
",-13.306534,Ö,-13.430034,Y,-13.475723,**,-13.506033,İ,-13.606951,Ba,-13.874007,"""",-14.047079,S,-14.177228,5,-14.179543,Bu,-14.5242815,1,assistant,1714163426,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,338,339,96,,,,,,,,,
171,2,Ullman Expansion,110,2C-TR/50,2C-TR,50,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3,5,Can kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,179,kutunun,chatcmpl-9IMV8GgSdyNY68EJ3XqFK51zRGemT,length,0,2,-0.5174432,2,-0.5174432,1,-0.9158025,Do,-6.5553174,3,-7.0163655,K,-7.6809735,C,-8.964579,**,-9.10153,Y,-9.136684,R,-9.602552,İ,-9.625187, ,-9.863182,{,-10.038269,4,-10.238243,M,-10.24799,(,-10.286251,CE,-10.994539,5,-11.02652,B,-11.035496,Bu,-11.103523,Son,-11.1307335,2,assistant,1714163426,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,243,244,97,,,,,,,,,
172,2,Ullman Expansion,110,2C-TR/50,2C-TR,50,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,84,kutunun,chatcmpl-9IMV8KYSP98C0YtgGAN70mxE7dJdF,length,0,2,-0.08122414,2,-0.08122414,1,-2.5532587, ,-9.660633,3,-10.187734,"
",-10.920025,K,-11.642912,0,-12.164557,4,-12.191308,-,-12.345247,Se,-12.877387,"""",-12.978453,Ç,-13.076945,ş,-13.252452,**,-13.2842455,Y,-13.692905,B,-13.703271,"

",-13.755386,5,-13.832434,İ,-13.961498,se,-14.184735,2,assistant,1714163426,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,303,304,97,,,,,,,,,
173,2,Ullman Expansion,110,2C-TR/50,2C-TR,50,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,86,kutunun,chatcmpl-9IMV97PAHrjdByi2WFnrIs3xu6MuJ,length,0,1,-0.21243814,1,-0.21243814,2,-1.6548305, ,-8.445662,"
",-11.972985,3,-12.000972,0,-12.102541,-,-12.226639,**,-12.97753,Ç,-13.141131,"""",-13.408276,K,-13.691642,4,-13.747628,Ö,-13.792508,B,-14.234757,Y,-14.276505,.,-14.288285,​,-14.443624,İ,-14.666157,12,-14.701932,_,-14.727469,1,assistant,1714163427,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,362,363,97,,,,,,,,,
174,2,Ullman Expansion,111,2B-TR/51,2B-TR,51,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3/2B,5,Can kedinin {CEVAP} üstünde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,178,kutunun,chatcmpl-9IMV9t7QaIq1TIoSHHJjEzZ9iQOOF,length,0,2,-0.52256167,2,-0.52256167,1,-0.9096848,K,-6.3155074,3,-6.724834,Can,-7.948898,İ,-8.973743,4,-9.151777,Do,-9.161888,C,-9.263048,Y,-9.437557,5,-10.164986, ,-10.316776,O,-10.462795,Ö,-10.736156,**,-10.832077,R,-10.84421,B,-10.8503895,\xc5,-10.866522,CE,-10.962683,(,-11.064995,2,assistant,1714163427,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,227,228,98,,,,,,,,,
175,2,Ullman Expansion,111,2B-TR/51,2B-TR,51,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2B,6,Can kediyi {CEVAP} üstünde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,75,kutunun,chatcmpl-9IMVAQVOtq9enSeWj7k3yMBw0lq7u,length,0,2,-0.027169164,2,-0.027169164,1,-3.6349401,3,-8.712853, ,-9.991614,K,-10.204627,Ç,-10.653162,4,-10.806819,Se,-11.462481,"
",-11.534162,0,-11.629579,B,-11.948726,5,-12.059644,Ben,-12.124513,Y,-12.374099,SE,-12.374389,İ,-12.46205,-,-12.600832,Ö,-12.760387,se,-12.976119,A,-13.12409,2,assistant,1714163428,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,288,289,98,,,,,,,,,
