,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_11_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_7_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_5_bytes,choices_0_logprobs_content_0_top_logprobs_4_bytes,choices_0_logprobs_content_0_top_logprobs_8_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes
168,2,Ullman Expansion,109,2A-TR/65,2A-TR,65,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2A (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3/2A,5,Can kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sandığın",Closed-ended,Turkish,,1.0,1,Thought,202,kutunun,chatcmpl-9IUlJbb7tmlu1Vqp3nnBZGh4mekLE,length,0,2,-3.5597102e-05,2,-3.5597102e-05,Can,-10.4616785,**,-12.021741,"
",-14.849481,1,-15.491078,\(,-16.96047,Sand,-16.993238,3,-17.033228, ,-17.051052,K,-17.099195,M,-17.214365,`,-17.383097,C,-17.81457,İ,-17.944145, Can,-18.8187,S,-18.8431,２,-19.00915,5,-19.143286,>,-19.15713,\[,-19.176422,2,assistant,1714195181,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,219,220,96,,,,,,,,,,,,
169,2,Ullman Expansion,109,2A-TR/65,2A-TR,65,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2A (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2A,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sandığın",Closed-ended,Turkish,,,1,Action,203,kutunun,chatcmpl-9IUlL3VsJYCBs5pJL9JwAJ2zuodH6,length,0,2,-5.5122365e-07,2,-5.5122365e-07,1,-14.826604,"
",-16.627327,**,-17.476572, ,-19.328661,Can,-20.055513,3,-20.221592,K,-21.585205,İ,-21.7407,"

",-21.838188,Sand,-22.204395,２,-22.265247,​,-22.450382,S,-22.77677,C,-22.969666,"""",-23.002228,-,-23.246517,B,-23.373878,M,-23.658443,4,-23.818499,2,assistant,1714195183,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,279,280,96,,,,,,,,,,,,
170,2,Ullman Expansion,109,2A-TR/65,2A-TR,65,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2A (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,3,8_TR/2A,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sandığın",Closed-ended,Turkish,,,0,Reality,204,kutunun,chatcmpl-9IUlLbkPyIk70sybEv0gBOMV96HhL,length,0,1,0.0,1,0.0,2,-17.124561,**,-17.607485,"
",-18.043253, ,-18.049015,İ,-21.673622,K,-21.69704,3,-21.919842,-,-22.209297,​,-22.88934,Sorry,-22.901566,"

",-22.954828,   ,-22.956383,１,-23.095583,  ,-23.671656,I,-23.693573,₁,-23.760185,*,-23.779026,`,-23.940065,,-24.030231,1,assistant,1714195183,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,338,339,96,,,,,,,,,,,,
171,2,Ullman Expansion,110,2C-TR/50,2C-TR,50,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3,5,Can kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,179,kutunun,chatcmpl-9IUlMyqSPlIaVivWpxD5wwQPXRQK2,length,0,2,-0.0021270646,2,-0.0021270646,1,-6.1700253,Can,-10.574072,**,-11.935041,"
",-13.915796,M,-14.859577,\(,-16.503298,3,-16.696007, ,-17.367266,`,-17.650488,K,-17.82258,C,-17.904812,İ,-17.958231,２,-18.382006,5,-18.570578,The,-18.745562,"""",-18.769506,***,-18.886734,```,-18.959234,4,-19.087729,2,assistant,1714195184,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,243,244,97,,,,,,,,,,,,
172,2,Ullman Expansion,110,2C-TR/50,2C-TR,50,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,84,kutunun,chatcmpl-9IUlMXJ3SqoXmabjAf05Phrgb3sew,length,0,2,-1.9504607e-05,2,-1.9504607e-05,1,-10.863594,**,-16.202257,"
",-16.202335,Can,-18.297356,3,-18.424759, ,-19.94241,​,-20.618748,２,-20.737234,Se,-21.279503,"

",-21.509083,İ,-21.907728,M,-21.97657,4,-22.251114,S,-22.596087,`,-22.704342,***,-22.71498,​​,-22.732954,"""",-22.74699,-,-22.816132,2,assistant,1714195184,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,303,304,97,,,,,,,,,,,,
173,2,Ullman Expansion,110,2C-TR/50,2C-TR,50,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,86,kutunun,chatcmpl-9IUlN7FyM4e8YeUF6uHs7TRqFNHQk,length,0,1,-9.0883464e-07,1,-9.0883464e-07,2,-14.123975,**,-15.910928,"
",-17.338968, ,-18.72062,3,-19.481163,K,-19.680016,Sorry,-19.978432,İ,-20.481651,-,-20.71871,I,-21.707932,"

",-22.002367,​,-22.382006,The,-22.446161,M,-22.515965,0,-22.654387,***,-22.767834,*,-22.838003,4,-22.889874,`,-22.920168,1,assistant,1714195185,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,362,363,97,,,,,,,,,,,,
174,2,Ullman Expansion,111,2B-TR/51,2B-TR,51,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3/2B,5,Can kedinin {CEVAP} üstünde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,178,kutunun,chatcmpl-9IUlOzE2fMcZLfON85vLv0z2LoLwL,length,0,2,-6.730528e-05,2,-6.730528e-05,Can,-9.830039,**,-11.39508,"
",-13.86229,1,-15.004123,M,-16.114641,3,-16.421915, ,-16.421965,K,-16.489872,C,-16.977018,\(,-17.050737,İ,-17.05588,`,-17.141651,"""",-17.781557,S,-17.906893,5,-18.256708,O,-18.30476, Can,-18.392069,[,-18.667542,4,-18.803707,2,assistant,1714195186,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,227,228,98,,,,,,,,,,,,
175,2,Ullman Expansion,111,2B-TR/51,2B-TR,51,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2B,6,Can kediyi {CEVAP} üstünde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,75,kutunun,chatcmpl-9IUlOOaGH0aNFkrusdhGOv9EaRjSS,length,0,2,-4.3202e-07,2,-4.3202e-07,1,-15.476736,**,-16.30288,"
",-17.067549,Can,-19.103184,3,-19.694344, ,-19.78388,Se,-21.227646,​,-21.565823,"

",-21.661972,K,-22.123577,İ,-22.184784,２,-22.44173,S,-22.458874,-,-22.999502,SE,-23.018978,"""",-23.109251,4,-23.110382,***,-23.220715,​​,-23.243828,2,assistant,1714195186,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,288,289,98,,,,,,,,,,,,
176,2,Ullman Expansion,111,2B-TR/51,2B-TR,51,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,3,8_TR/2B,8,Kedi {CEVAP} üstünden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,77,kutunun,chatcmpl-9IUlPqOmC92JhdoEd7jbvWLQGcrT1,length,0,1,-1.9361265e-07,1,-1.9361265e-07,2,-16.394695,**,-18.533564,"
",-19.550766, ,-20.219875,K,-21.047398,İ,-21.463242,Sorry,-22.4203,-,-22.429705,3,-22.663197,I,-23.208237,​,-23.247168,M,-23.70887,１,-23.762054,"

",-24.189056,​​,-24.198526,₁,-24.228794,A,-24.26509,Can,-24.472492,`,-24.475292,1,assistant,1714195187,gpt-4-turbo-2024-04-09,chat.completion,fp_0e47b86dd9,1,349,350,98,,,,,,,,,,,,
177,2,Ullman Expansion,112,2D-TR/52,2D-TR,52,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Expansion: 2D (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2D, 6_TR/2D, 7_TR, 8_TR§",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3/2D,5,Mehmet kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,180,kutunun,chatcmpl-9IUlQvrw0RaAnUBUlrdZ84T4Cs5H9,length,0,1,-9.41261e-05,1,-9.41261e-05,2,-9.572833,M,-11.000911,**,-11.925708,K,-15.43307,CE,-15.774554,3,-15.908013,"
",-15.920869, ,-16.394762,`,-16.488096,Can,-16.797474,C,-17.07118,İ,-17.097227,\(,-17.838715,0,-18.081171,S,-18.16533,[,-18.230042,***,-18.280117,{,-18.323017,"""",-18.475561,1,assistant,1714195188,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,216,217,99,,,,,,,,,,,,
178,2,Ullman Expansion,112,2D-TR/52,2D-TR,52,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Expansion: 2D (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2D, 6_TR/2D, 7_TR, 8_TR§",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2D,6,Mehmet kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,93,kutunun,chatcmpl-9IUlQIK4hYrDSlTLLS37UL9SNXxsi,length,0,1,-0.00012892624,1,-0.00012892624,2,-8.957728,"
",-16.581608,**,-17.10149,M,-17.20086,K,-18.38005,3,-18.449064, ,-18.469799,İ,-18.873795,​,-20.056719,-,-20.486668,"

",-20.781761,0,-20.984673,C,-21.138506,B,-21.304104,`,-21.812737,*,-21.813005,Bu,-21.815872,S,-22.055311,Se,-22.138218,1,assistant,1714195188,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,278,279,99,,,,,,,,,,,,
179,3,Second Order,81,3A-EN/33,3A-EN,33,3A,Unexpected Contents,The Bazaar,"Karen and Bea are playing in a classroom. There is a bazaar at school. Karen tells Bea that she will go to the bazaar and buy some chocolate cake. Karen leaves the classroom. Then, their friend Bruce enters the classroom and tells Bea that he was just at the bazaar. Bea asks him what there was at the bazaar. Bruce tells her that there are only honey buns at the bazaar. Bea tells him that Karen had just gone to the bazaar to get some chocolate cake. In the meantime, Karen learns that there are only honey buns and cinnamon cookies at the bazaar. Karen buys some cinnamon cookies.",English,Second Order: The Bazaar (English),English,,,"9_EN, 10_EN, 11_EN, 12_EN, 13_EN, 14_EN",5,English,You are a helpful assistant.,0,9_EN,9,"According to Karen, Bea believes that Karen bought some {RESPONSE}.","chocolate cake, honey buns, cinnamon cookies",Closed-ended,English,,,2,Belief,96,chocolate cake,chatcmpl-9IUlRbuEBnd2MTgEt7SdtUlRVZYCR,length,0,1,-2.1008714e-06,1,-2.1008714e-06,**,-13.611425,3,-14.959913,2,-15.251429,Karen,-15.810921,According,-16.832914,Based,-17.119444,Be,-17.992516,Given,-18.371368,The,-18.86437,Since,-19.164038,１,-19.775827,`,-20.865051,\[,-21.005875, ,-21.077742,,-21.21306,₁,-21.372614,\(,-21.67121,Respond,-21.751604,Considering,-21.825918,1,assistant,1714195189,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,197,198,100,,,,,,,,,,,,
180,3,Second Order,81,3A-EN/33,3A-EN,33,3A,Unexpected Contents,The Bazaar,"Karen and Bea are playing in a classroom. There is a bazaar at school. Karen tells Bea that she will go to the bazaar and buy some chocolate cake. Karen leaves the classroom. Then, their friend Bruce enters the classroom and tells Bea that he was just at the bazaar. Bea asks him what there was at the bazaar. Bruce tells her that there are only honey buns at the bazaar. Bea tells him that Karen had just gone to the bazaar to get some chocolate cake. In the meantime, Karen learns that there are only honey buns and cinnamon cookies at the bazaar. Karen buys some cinnamon cookies.",English,Second Order: The Bazaar (English),English,,,"9_EN, 10_EN, 11_EN, 12_EN, 13_EN, 14_EN",5,English,You are a helpful assistant.,2,11_EN,11,Bea believes that Karen bought some {RESPONSE}.,"chocolate cake, honey buns, cinnamon cookies",Closed-ended,English,,,1,Belief,98,honey buns,chatcmpl-9IUlTmeaan0z9gGQ4ifsNlYyquguu,length,0,1,-0.00071433914,1,-0.00071433914,2,-7.436116,3,-8.991612,**,-17.094236,Be,-17.826086,"
",-19.106222,Karen,-19.146315,According,-19.274824,Since,-19.293528,Based,-20.13658,The,-20.365599, ,-20.423157,4,-20.913973,Given,-20.964819,１,-20.993467,Chocolate,-22.108118,Before,-22.63774,When,-22.637897,*,-22.803415,Correct,-23.023664,1,assistant,1714195191,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,246,247,100,,,,,,,,,,,,
181,3,Second Order,81,3A-EN/33,3A-EN,33,3A,Unexpected Contents,The Bazaar,"Karen and Bea are playing in a classroom. There is a bazaar at school. Karen tells Bea that she will go to the bazaar and buy some chocolate cake. Karen leaves the classroom. Then, their friend Bruce enters the classroom and tells Bea that he was just at the bazaar. Bea asks him what there was at the bazaar. Bruce tells her that there are only honey buns at the bazaar. Bea tells him that Karen had just gone to the bazaar to get some chocolate cake. In the meantime, Karen learns that there are only honey buns and cinnamon cookies at the bazaar. Karen buys some cinnamon cookies.",English,Second Order: The Bazaar (English),English,,,"9_EN, 10_EN, 11_EN, 12_EN, 13_EN, 14_EN",5,English,You are a helpful assistant.,3,12_EN,12,Does Karen know that Bruce told Bea that there isn’t any chocolate cake at the bazaar?,"Yes, No",Closed-ended,English,,,0,Knowledge,99,No,chatcmpl-9IUlUD8OgSK1oKrGzRsLs8hlyoKo0,length,0,2,0.0,2,0.0,**,-18.724667,1,-19.94268,No,-21.662312,"
",-21.826328,<|end|>,-21.87484,3,-21.98651, ,-22.567787,,-22.825771,Since,-23.86295,Given,-24.031418,The,-24.195595,Respond,-24.488256,Correct,-24.774967,```,-24.842484,Yes,-24.872898,Based,-24.989445,I,-25.101454,   ,-25.149063,  ,-25.380432,2,assistant,1714195192,gpt-4-turbo-2024-04-09,chat.completion,fp_0e47b86dd9,1,290,291,100,,,,,,,,,,,,
182,3,Second Order,81,3A-EN/33,3A-EN,33,3A,Unexpected Contents,The Bazaar,"Karen and Bea are playing in a classroom. There is a bazaar at school. Karen tells Bea that she will go to the bazaar and buy some chocolate cake. Karen leaves the classroom. Then, their friend Bruce enters the classroom and tells Bea that he was just at the bazaar. Bea asks him what there was at the bazaar. Bruce tells her that there are only honey buns at the bazaar. Bea tells him that Karen had just gone to the bazaar to get some chocolate cake. In the meantime, Karen learns that there are only honey buns and cinnamon cookies at the bazaar. Karen buys some cinnamon cookies.",English,Second Order: The Bazaar (English),English,,,"9_EN, 10_EN, 11_EN, 12_EN, 13_EN, 14_EN",5,English,You are a helpful assistant.,4,13_EN,13,Karen bought some {RESPONSE} from the bazaar.,"chocolate cake, honey buns, cinnamon cookies",Closed-ended,English,,,0,Reality,100,cinnamon cookies,chatcmpl-9IUlUOHfjqGCNlRNfzooHHxjpipta,length,0,3,0.0,3,0.0,2,-23.345509,**,-23.476341,"
",-24.117891,３,-24.61155,,-24.807728,1,-25.25087, ,-25.711258,4,-26.214388,<|end|>,-26.336536,"

",-27.09128,The,-27.767794,,-28.74184,Three,-29.107494,Correct,-29.117731,I,-29.155766,Sorry,-29.273973,***,-29.359928,5,-29.816475,Given,-29.867296,3,assistant,1714195192,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,339,340,100,,,,,,,,,,,,
183,3,Second Order,81,3A-EN/33,3A-EN,33,3A,Unexpected Contents,The Bazaar,"Karen and Bea are playing in a classroom. There is a bazaar at school. Karen tells Bea that she will go to the bazaar and buy some chocolate cake. Karen leaves the classroom. Then, their friend Bruce enters the classroom and tells Bea that he was just at the bazaar. Bea asks him what there was at the bazaar. Bruce tells her that there are only honey buns at the bazaar. Bea tells him that Karen had just gone to the bazaar to get some chocolate cake. In the meantime, Karen learns that there are only honey buns and cinnamon cookies at the bazaar. Karen buys some cinnamon cookies.",English,Second Order: The Bazaar (English),English,,,"9_EN, 10_EN, 11_EN, 12_EN, 13_EN, 14_EN",5,English,You are a helpful assistant.,5,14_EN,14,Bruce believes that {RESPONSE} is being sold at the bazaar.,"chocolate cake, honey buns, cinnamon cookies",Closed-ended,English,,,1,Belief,101,honey buns,chatcmpl-9IUlVgIIZq52lHJ23MaNS6Is2eyay,length,0,2,-3.1281633e-07,2,-3.1281633e-07,1,-15.418621,3,-17.059286,"
",-18.482128,**,-18.660889, ,-22.0415,"

",-23.068382,２,-23.140736,Correct,-24.163336,4,-24.320467,Sorry,-24.803223,The,-24.853727,,-24.897928,###,-25.323936,<|end|>,-25.600725,***,-25.639812,​,-25.718952,Answer,-25.789024,To,-25.827528,```,-25.941477,2,assistant,1714195193,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,391,392,100,,,,,,,,,,,,
184,3,Second Order,82,3A-TR/34,3A-TR,34,3A,Unexpected Contents,The Bazaar,Selin ve Ece sınıfta oynuyorlar. Okulda bir kermes düzenleniyor. Selin Ece’ye kermese gidip çikolatalı kek alacağını söylüyor. Selin sınıftan ayrılıyor. Sonra arkadaşları Okan sınıfa geliyor ve Ece’ye az önce kermeste olduğunu söylüyor. Ece ona kermeste ne olduğunu soruyor. Okan ise kermeste sadece ballı çörek olduğunu söylüyor. Ece Okan’a Selin’in kermese çikolatalı kek almak için gittiğini söylüyor. O sırada Selin kermeste sadece ballı çörek ve tarçınlı kurabiye olduğunu öğreniyor. Selin tarçınlı kurabiye alıyor.,Turkish,Second Order: The Bazaar (Turkish),Turkish,,,"9_TR-1, 10_TR-1, 11_TR-1, 12_TR, 13_TR, 14_TR-1",6,Turkish,Yardımsever bir asistansın.,0,9_TR-1,9,"Selin’e göre, Ece Selin’in {CEVAP} satın aldığına inanıyor.","çikolatalı kek, ballı çörek, tarçınlı kurabiye",Closed-ended,Turkish,,,2,Belief,102,çikolatalı kek,chatcmpl-9IUlWPhtGZlDeiQ8pRuJdHNlVZMjh,length,0,1,-0.0006002154,1,-0.0006002154,3,-8.049117,2,-8.234031,E,-11.406013,S,-12.817037,**,-13.761497,O,-17.33094,"
",-17.490427,Sel,-17.566664,İ,-18.049425, ,-18.59389,Bu,-19.09089,C,-19.117373,K,-19.175718,B,-19.290127,`,-19.301632,Ö,-19.364231,\(,-19.408953,Son,-19.426977,Ç,-19.503696,1,assistant,1714195194,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,321,322,101,,,,,,,,,,,,
