,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_7_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_19_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes
138,2,Ullman Expansion,77,2B-TR/29,2B-TR,29,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV Zan)",Turkish,1.0,,"5_TR-2/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,0,5_TR-2/2B,5,Can kedinin {CEVAP} üstünde olduğunu zannediyor.,"kutunun, sepetin",Closed-ended,Turkish,1.0,,1,Thought,74,kutunun,chatcmpl-9IMJHTvn24PaXl2OrSbrW6xYhgSBZ,length,0,2,-0.47102502,2,-0.47102502,1,-0.99990034,3,-5.322925,K,-6.6504188,4,-7.7074637,Do,-8.659365,Can,-9.116793,5,-9.4452095,İ,-9.489367,Y,-9.737459,C,-9.814205,{,-9.944593, ,-10.075352,0,,-10.474781,R,-10.557331,Ö,-10.567501,O,-10.57741,(,-10.591202,B,-10.676943,6,-10.691511,2,assistant,1714162691,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,227,228,86,,,,,,,
139,2,Ullman Expansion,77,2B-TR/29,2B-TR,29,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV Zan)",Turkish,1.0,,"5_TR-2/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2B,6,Can kediyi {CEVAP} üstünde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,75,kutunun,chatcmpl-9IMJIXzaKUI3Xp7Dk0AAKNcKRi4mr,length,0,2,-0.053437736,2,-0.053437736,1,-2.9648185,3,-8.55364, ,-9.724112,4,-10.674823,Ç,-10.723442,K,-10.72992,"
",-11.107244,Se,-11.628639,B,-11.693663,0,-11.73518,Y,-11.788089,Ben,-11.820412,5,,-12.155777,-,-12.4966545,SE,-12.555558,İ,-12.612209,Ö,-12.626391,se,-12.727588,E,-13.141428,2,assistant,1714162692,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,288,289,86,,,,,,,
140,2,Ullman Expansion,77,2B-TR/29,2B-TR,29,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV Zan)",Turkish,1.0,,"5_TR-2/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,3,8_TR/2B,8,Kedi {CEVAP} üstünden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,77,kutunun,chatcmpl-9IMJICEwXj27PJn5CbTTNXBq36vuE,length,0,1,-0.3553645,1,-0.3553645,2,-1.2078159, ,-8.992276,3,-10.291891,0,-11.124794,"
",-11.732067,4,-12.243986,K,-12.331724,-,-12.487501,Ç,-12.921337,"""",-13.062002,İ,-13.257544,5,-13.277501,**,,-13.400841,Ö,-13.753119,{,-13.942338,B,-14.030464,7,-14.125036,6,-14.191018,Y,-14.208761,1,assistant,1714162692,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,349,350,86,,,,,,,
141,2,Ullman Expansion,78,2D-EN/30,2D-EN,30,2D,Unexpected Transfer,The Other,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John and Mark come back and enter the room. They don’t know what happened in the room when they were away.",English,Ullman Expansion: 2D (English),English,,,"5_EN/2D, 6_EN/2D, 7_EN, 8_EN",3,English,You are a helpful assistant.,0,5_EN/2D,5,Mark thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,87,box,chatcmpl-9IMJIquP9QU07RsWFOio4uUZLMquc,length,0,1,-0.5523715,1,-0.5523715,2,-0.85723066,3,-10.542154, ,-11.515144,The,-11.780783,**,-12.211773,"
",-12.31847,Answer,-12.889322,0,-13.008022,"

",-13.332041,4,-13.492722,Please,-13.670511,-,-13.917414,You,,-14.134489,Sorry,-14.356756,```,-14.560286,<|end|>,-14.725182,#,-14.805822,\,-14.831097,This,-14.852093,1,assistant,1714162692,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,150,151,87,,,,,,,
142,2,Ullman Expansion,78,2D-EN/30,2D-EN,30,2D,Unexpected Transfer,The Other,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John and Mark come back and enter the room. They don’t know what happened in the room when they were away.",English,Ullman Expansion: 2D (English),English,,,"5_EN/2D, 6_EN/2D, 7_EN, 8_EN",3,English,You are a helpful assistant.,1,6_EN/2D,6,Mark will look for the cat in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Action,88,box,chatcmpl-9IMJJKeD8TcYm212vQQdcKqgMzzdH,length,0,2,-0.68801814,2,-0.68801814,1,-0.6984914, ,-10.378158,0,-10.970292,3,-12.137281,"
",-12.229048,The,-12.328909,-,-12.850635,**,-12.938066,4,-13.306341,"

",-13.9517145,２,-14.518559,5,-14.623011,.,,-14.695869,*,-14.766401,11,-14.811491,9,-14.828909,12,-14.859798,a,-14.937394,{,-14.94653,2,assistant,1714162693,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,193,194,87,,,,,,,
143,2,Ullman Expansion,78,2D-EN/30,2D-EN,30,2D,Unexpected Transfer,The Other,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John and Mark come back and enter the room. They don’t know what happened in the room when they were away.",English,Ullman Expansion: 2D (English),English,,,"5_EN/2D, 6_EN/2D, 7_EN, 8_EN",3,English,You are a helpful assistant.,3,8_EN,8,The cat jumps out of the {RESPONSE}.,"box, basket",Closed-ended,English,,,0,Reality,90,box,chatcmpl-9IMJJPws6AYUfZLFTmFOyGqyVTH0B,length,0,1,-0.01069629,1,-0.01069629,2,-4.5463104,3,-11.565896,The,-12.134574,0,-12.74489,-,-13.011186,**,-13.030986, ,-13.541381,4,-13.729108,You,-14.277557,5,-14.518733,１,-15.109733,A,-15.136738,7,,-15.1598835,This,-15.2873535,Sorry,-15.327089,8,-15.393092,I,-15.421759,"""",-15.517386,Please,-15.521988,1,assistant,1714162693,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,234,235,87,,,,,,,
144,2,Ullman Expansion,79,2D-TR/31,2D-TR,31,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,Ullman Expansion: 2D (Turkish),Turkish,,,"5_TR-1/2D, 6_TR/2D, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,0,5_TR-1/2D,5,Mehmet kedinin {CEVAP} içinde olduğunu düşünüyor.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Thought,91,kutunun,chatcmpl-9IMJKwB13rsQoRjTHQt6dsxEIJp6v,length,0,2,-0.39279175,2,-0.39279175,1,-1.1372967,Do,-6.760391,K,-6.8454647,3,-7.303852,C,-8.593655,R,-9.015888,İ,-9.118912,Y,-9.169767,{,-9.259066,**,-9.591986,4,-9.716919,M,-9.838776, ,,-10.301924,5,-10.500942,CE,-10.615404,0,-10.668625,(,-10.787552,B,-10.937166,O,-10.939337,2,assistant,1714162694,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,218,219,88,,,,,,,
145,2,Ullman Expansion,79,2D-TR/31,2D-TR,31,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,Ullman Expansion: 2D (Turkish),Turkish,,,"5_TR-1/2D, 6_TR/2D, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2D,6,Mehmet kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,93,kutunun,chatcmpl-9IMJKuhiCcs0RCwqXYikVSRBB1CNJ,length,0,1,-0.1364501,1,-0.1364501,2,-2.0602,K,-10.336245,3,-11.083176, ,-11.279948,Ç,-11.878024,"
",-12.542278,Y,-12.686852,0,-12.7035475,k,-12.704812,B,-12.7771015,Se,-12.779716,Ö,-12.814494,4,,-13.088921,"""",-13.293915,M,-13.507638,-,-13.529156,**,-13.607766,Ben,-13.968534,Bu,-13.986839,1,assistant,1714162694,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,280,281,88,,,,,,,
146,2,Ullman Expansion,79,2D-TR/31,2D-TR,31,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,Ullman Expansion: 2D (Turkish),Turkish,,,"5_TR-1/2D, 6_TR/2D, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,95,kutunun,chatcmpl-9IMJLXrwm3HqXtIymHE0oJCaGZYcd,length,0,1,-0.55628455,1,-0.55628455,2,-0.8522898, ,-9.640386,3,-10.119552,0,-10.553681,-,-11.747363,K,-11.797656,Ç,-11.91906,4,-12.012838,"""",-12.834661,B,-12.939828,Y,-12.943593,Ö,-12.973858,**,,-13.092569,12,-13.102845,ö,-13.137944,ş,-13.147211,5,-13.203668,Ba,-13.399007,k,-13.550922,1,assistant,1714162695,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,339,340,88,,,,,,,
147,2,Ullman Expansion,80,2D-TR/32,2D-TR,32,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Expansion: 2D (Turkish, FBV Zan)",Turkish,1.0,,"5_TR-2/2D, 6_TR/2D, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,0,5_TR-2/2D,5,Mehmet kedinin {CEVAP} içinde olduğunu zannediyor.,"kutunun, sepetin",Closed-ended,Turkish,1.0,,1,Thought,92,kutunun,chatcmpl-9IMJLMKxNQgWToZ0LqA0lwfYsUSal,length,0,1,-0.5405617,1,-0.5405617,2,-0.8836365,K,-6.835413,M,-7.132782,Do,-7.235985,3,-7.7236996,{,-8.439505,C,-8.789078,İ,-8.947754,R,-9.209795,Y,-9.65497,4,-9.785612, ,-10.109772,CE,,-10.172302,B,-10.571533,Ben,-10.572474,5,-10.622692,Ö,-10.624035,Se,-10.79332,**,-10.808149,1,assistant,1714162695,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,216,217,89,,,,,,,
148,2,Ullman Expansion,80,2D-TR/32,2D-TR,32,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Expansion: 2D (Turkish, FBV Zan)",Turkish,1.0,,"5_TR-2/2D, 6_TR/2D, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2D,6,Mehmet kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,93,kutunun,chatcmpl-9IMJLHNdXeElO23cALOgAEXG9gMEE,length,0,1,-0.2861828,1,-0.2861828,2,-1.3913769, ,-10.547642,3,-10.982534,K,-11.117897,12,-12.232057,k,-12.401667,bir,-12.403958,Ç,-12.415078,"
",-12.462549,21,-12.675334,Do,-12.726779,Y,-12.882476,**,,-12.939489,"""",-12.989228,0,-13.146337,(,-13.232034,-,-13.232944,B,-13.488271,{,-13.617618,1,assistant,1714162695,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,278,279,89,,,,,,,
149,2,Ullman Expansion,80,2D-TR/32,2D-TR,32,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Expansion: 2D (Turkish, FBV Zan)",Turkish,1.0,,"5_TR-2/2D, 6_TR/2D, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,95,kutunun,chatcmpl-9IMJMKxAwvseKfWL2RpoMBT2mQPHj,length,0,2,-0.08450627,2,-0.08450627,1,-2.5155537, ,-9.300316,3,-10.592611,0,-11.700257,-,-11.8837185,K,-11.983855,21,-12.063316,"
",-12.280163,**,-12.479967,4,-12.52368,22,-12.523742,"""",-12.584936,12,,-12.636747,Ç,-12.691208,(,-13.116037,k,-13.124477,ş,-13.39819,２,-13.627076,​,-13.664168,2,assistant,1714162696,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,337,338,89,,,,,,,
150,2,Ullman Expansion,98,1-TR/49,1-TR,49,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-3,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,1.0,1,Belief,166,çikolata,chatcmpl-9IMJMny30uDDEanRdvLBvtuUwZ6TK,length,0,1,-0.6597094,1,-0.6597094,2,-0.7447886,C,-6.660873,CE,-6.7975783,Bu,-6.976688,İ,-7.1346354,3,-7.310535,Y,-7.5786796,R,-7.6498065,Tor,-8.101811,E,-8.187137,Ce,-8.666158,As,-8.901731,0,,-8.977275,Do,-9.185615,Ö,-9.274758,Po,-9.34443,Ç,-9.396863,B,-9.509536,Bur,-9.536628,1,assistant,1714162696,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,199,200,90,,,,,,,
151,2,Ullman Expansion,98,1-TR/49,1-TR,49,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,7,çikolata,chatcmpl-9IMJNEsf4eHT35UQs7HnwxxKocIaS,length,0,2,-0.1084102,2,-0.1084102,1,-2.276747, ,-10.737923,Ç,-11.110916,3,-11.1255665,Pat,-11.865724,Y,-11.872938,{,-11.908526,"
",-11.959176,0,-12.036035,4,-12.836054,"""",-12.990603,İ,-13.0695915,E,,-13.288012,-,-13.331132,(,-13.397346,pat,-13.509633,C,-13.620292,[,-13.820228,**,-13.838782,2,assistant,1714162697,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,277,278,90,,,,,,,
152,2,Ullman Expansion,98,1-TR/49,1-TR,49,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,10,patlamış mısır,chatcmpl-9IMJNvLXg4zyPLdX7DhIBRKwT3NYx,length,0,1,-0.31954363,1,-0.31954363,2,-1.2975442,Ç,-9.272881,B,-10.33028,0,-10.709915,Bu,-10.78838,Pat,-11.058256,Y,-11.097512, ,-11.206127,3,-11.265347,Ö,-11.73045,İ,-11.783486,Ben,-11.890396,"
",,-12.17715,E,-12.64471,\xc5,-12.824847,A,-12.916199,S,-13.103946,Bur,-13.155878,Ne,-13.220555,1,assistant,1714162697,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,361,362,90,,,,,,,
153,2,Ullman Expansion,99,1A-TR/49,1A-TR,49,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-3,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,1.0,1,Belief,168,patlamış mısır,chatcmpl-9IMJO0Sshhmnl2XpUJ551vS8TOjYE,length,0,1,-0.6478368,1,-0.6478368,2,-0.74487126,Y,-8.358454,E,-8.473135,3,-8.6885395,Do,-8.773401,**,-8.799894,İ,-9.032396,Ç,-9.11964,R,-9.2392025,Tor,-9.386541,Bu,-9.715166,C,-9.882328,"""",,-9.902853,0,-9.981489,Po,-10.111637, ,-10.2618065,Pat,-10.389902,CE,-10.443811,B,-10.523462,1,assistant,1714162698,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,218,219,91,,,,,,,
154,2,Ullman Expansion,99,1A-TR/49,1A-TR,49,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,17,patlamış mısır,chatcmpl-9IMJOPZlUgOyJT49BpJGytNYBkH43,length,0,1,-0.5828983,1,-0.5828983,2,-0.81735915, ,-10.62971,3,-10.827613,"
",-11.024739,0,-11.776667,Y,-11.884396,Ç,-11.971567,4,-12.242669,{,-12.60051,"""",-12.784241,Pat,-13.410265,5,-13.492847,(,,-13.501633,-,-13.558932,İ,-13.562298,E,-13.595865,C,-13.600625,B,-13.718187,**,-13.7942095,1,assistant,1714162698,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,296,297,91,,,,,,,
155,2,Ullman Expansion,99,1A-TR/49,1A-TR,49,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,20,patlamış mısır,chatcmpl-9IMJPilkhSWvLspZ0hNaMhIZDKTtS,length,0,1,-0.05096275,1,-0.05096275,2,-3.0046866,Ç,-9.952642,Pat,-10.753151, ,-11.098185,Ö,-12.107494,"
",-12.393978,3,-12.509938,B,-12.573857,pat,-12.666568,İ,-12.785851,Y,-13.009535,0,-13.039076,ç,,-13.434227,Bu,-13.443569,E,-13.79524,"""",-13.986879,**,-14.092105,Ben,-14.447341,bir,-14.700025,1,assistant,1714162699,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,380,381,91,,,,,,,
