,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_8_bytes,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_11_bytes
166,2,Ullman Expansion,108,2-TR/50,2-TR,50,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,57,sepetin,chatcmpl-9IN9cbG13oUUA8637mNObGKJNisvu,length,0,2,-0.29170558,2,-0.29170558,1,-1.3756309,3,-9.473346,K,-10.09167, ,-10.200393,"
",-10.462121,4,-11.074288,Se,-11.377727,0,-11.741828,Ç,-11.801037,-,-11.8433,se,-12.179948,Y,-12.457272,SE,-12.5859785,k,,-12.6606655,B,-12.679654,"""",-12.687488,İ,-12.83328,**,-12.86017,5,-12.875154,2,assistant,1714165936,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,270,271,95,,,,,,,,,
167,2,Ullman Expansion,108,2-TR/50,2-TR,50,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,59,kutunun,chatcmpl-9IN9cHyzKcGhSZPzghuXjoLDs5goH,length,0,1,-0.032762736,1,-0.032762736,2,-3.437487, ,-9.7602215,3,-12.52263,Ç,-12.774594,0,-12.935957,K,-13.139131,-,-13.550296,"
",-13.728102,**,-13.990713,"""",-14.226188,4,-14.249029,Se,-14.272982,Ö,-14.506328,Y,,-14.655227,B,-14.708943,ş,-14.775729,İ,-14.945488,​,-14.975612,bir,-15.104223,1,assistant,1714165936,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,329,330,95,,,,,,,,,
168,2,Ullman Expansion,109,2A-TR/65,2A-TR,65,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2A (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3/2A,5,Can kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sandığın",Closed-ended,Turkish,,1.0,1,Thought,202,kutunun,chatcmpl-9IN9d3Zo7X32Z3llJGAt4SjzZZqOC,length,0,2,-0.37750024,2,-0.37750024,1,-1.2116735,3,-4.6067576,K,-6.808004,0,-6.831836,4,-7.2133384,İ,-7.2944274,{,-7.3736644,C,-7.6575503,**,-7.75555,CE,-8.488899,Top,-8.616266,5,-8.848921,Do,-9.225094,Y,,-9.361586,6,-9.611055,R,-9.643005, ,-9.713823,Son,-9.820631,O,-9.864481,2,assistant,1714165937,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,219,220,96,,,,,,,,,
169,2,Ullman Expansion,109,2A-TR/65,2A-TR,65,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2A (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2A,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sandığın",Closed-ended,Turkish,,,1,Action,203,kutunun,chatcmpl-9IN9d5ZQIQ1lOtMjpE8PQ9QWiFT0S,length,0,2,-0.35056067,2,-0.35056067,1,-1.2190394,3,-9.997368, ,-10.56716,K,-10.675531,Ç,-11.159914,4,-11.505884,"
",-11.985264,B,-12.353552,-,-12.494886,0,-12.525824,Y,-12.689312,İ,-12.707869,Ö,-12.92499,**,,-13.211319,5,-13.32814,ş,-13.352108,"""",-13.372776,k,-13.8094845,S,-13.820307,2,assistant,1714165937,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,279,280,96,,,,,,,,,
170,2,Ullman Expansion,109,2A-TR/65,2A-TR,65,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2A (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,3,8_TR/2A,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sandığın",Closed-ended,Turkish,,,0,Reality,204,kutunun,chatcmpl-9IN9e0pgCLI4i6BWlUaokQrvPcuVF,length,0,1,-0.22268501,1,-0.22268501,2,-1.6119577, ,-9.727638,3,-10.944379,0,-11.636609,Ç,-12.243034,K,-12.357911,4,-12.635301,-,-12.834778,B,-13.135079,"
",-13.167115,Ö,-13.22442,Y,-13.5583725,İ,-13.598998,"""",,-13.615571,5,-13.792744,Ba,-13.824303,S,-14.002594,ş,-14.065642,**,-14.261138,1,assistant,1714165938,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,338,339,96,,,,,,,,,
171,2,Ullman Expansion,110,2C-TR/50,2C-TR,50,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3,5,Can kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,179,kutunun,chatcmpl-9IN9eHd2BTWm7jTbQOhW4PTojqaXU,length,0,2,-0.4877921,2,-0.4877921,1,-0.96023667,Do,-6.824704,3,-7.1542044,K,-7.7307234,C,-8.84747,**,-9.082629,Y,-9.47948,İ,-9.577224, ,-9.764565,R,-9.768266,{,-10.095996,0,-10.365819,CE,-10.514247,4,,-10.555873,M,-10.651637,(,-10.809096,Son,-11.119094,B,-11.329093,5,-11.401856,2,assistant,1714165938,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,243,244,97,,,,,,,,,
172,2,Ullman Expansion,110,2C-TR/50,2C-TR,50,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,84,kutunun,chatcmpl-9IN9erGypDVM3HyIXS4mgOUrWeSK1,length,0,2,-0.0691014,2,-0.0691014,1,-2.709999, ,-9.359783,3,-10.362537,K,-10.666778,"
",-11.099256,4,-12.01558,-,-12.184925,Ç,-12.321455,Se,-12.364244,0,-12.702729,ş,-12.812818,Y,-12.937846,"""",-13.009417,B,,-13.020125,**,-13.420489,İ,-13.471226,Ö,-13.737763,Ben,-13.739636,5,-13.7492895,2,assistant,1714165938,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,303,304,97,,,,,,,,,
173,2,Ullman Expansion,110,2C-TR/50,2C-TR,50,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,86,kutunun,chatcmpl-9IN9fIF382Iitt88SUC1L1VyGGmRt,length,0,1,-0.68915755,1,-0.68915755,2,-0.6976586, ,-8.720249,3,-10.79449,0,-11.314501,-,-11.846398,"
",-11.866761,4,-12.351161,**,-13.039025,K,-13.182386,"""",-13.294612,Ç,-13.34792,5,-13.773287,12,-13.851878,İ,,-13.8604145,B,-14.157393,Ö,-14.168687,(,-14.190764,.,-14.239579,11,-14.465462,1,assistant,1714165939,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,362,363,97,,,,,,,,,
174,2,Ullman Expansion,111,2B-TR/51,2B-TR,51,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3/2B,5,Can kedinin {CEVAP} üstünde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,178,kutunun,chatcmpl-9IN9fYww13JBSvoJ7GTgxUnnANqkE,length,0,2,-0.4286678,2,-0.4286678,1,-1.0623443,3,-6.852374,K,-7.242629,Do,-7.497237,4,-9.862065,C,-9.869079,İ,-9.913375,{,-9.938054,Y,-10.1137,Can,-10.6092615,CE,-10.661435,O,-10.795531,5,-10.870467,0,,-10.914712, ,-10.995046,\xc5,-11.002028,Se,-11.033746,Ö,-11.093755,B,-11.137256,2,assistant,1714165939,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,227,228,98,,,,,,,,,
175,2,Ullman Expansion,111,2B-TR/51,2B-TR,51,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2B,6,Can kediyi {CEVAP} üstünde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,75,kutunun,chatcmpl-9IN9f0E8zcW1itcrqjfPxgagmgdiw,length,0,2,-0.022026084,2,-0.022026084,1,-3.8424606,3,-8.917318, ,-10.011078,K,-10.686366,4,-10.914047,Ç,-11.268902,0,-11.69247,SE,-11.7687025,Se,-11.950789,"
",-12.041278,-,-12.163889,B,-12.230379,5,-12.324931,Y,,-12.397632,Ben,-13.032545,Can,-13.057495,İ,-13.080529,A,-13.207914,se,-13.237437,2,assistant,1714165939,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,288,289,98,,,,,,,,,
176,2,Ullman Expansion,111,2B-TR/51,2B-TR,51,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,3,8_TR/2B,8,Kedi {CEVAP} üstünden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,77,kutunun,chatcmpl-9IN9gmuxpaoeTECbqgltcrr5B6v5g,length,0,1,-0.035907988,1,-0.035907988,2,-3.347029, ,-9.968733,3,-12.230731,"
",-12.269724,0,-12.558562,K,-12.81936,Ç,-13.1306305,Ö,-13.829804,-,-13.834231,"""",-13.877826,**,-14.125845,Y,-14.283694,İ,-14.312839,4,,-14.363529,B,-14.445287,Se,-14.463186,{,-14.767509,12,-15.11849,11,-15.229703,1,assistant,1714165940,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,349,350,98,,,,,,,,,
177,2,Ullman Expansion,112,2D-TR/52,2D-TR,52,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Expansion: 2D (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2D, 6_TR/2D, 7_TR, 8_TR§",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3/2D,5,Mehmet kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,180,kutunun,chatcmpl-9IN9grvj7klYhwwvVjpPiEVuZRUDb,length,0,2,-0.49981776,2,-0.49981776,1,-0.9409894,K,-7.239257,3,-7.2464514,Do,-7.271594,M,-9.2559595,{,-9.345229,C,-9.373729,İ,-9.429059,4,-9.535609,Y,-9.76777,R,-10.066781,**,-10.136836,CE,-10.386474, ,,-10.495681,5,-10.6355715,B,-10.672944,Mer,-10.928447,(,-10.928817,Ö,-11.008027,2,assistant,1714165940,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,216,217,99,,,,,,,,,
178,2,Ullman Expansion,112,2D-TR/52,2D-TR,52,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Expansion: 2D (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2D, 6_TR/2D, 7_TR, 8_TR§",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2D,6,Mehmet kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,93,kutunun,chatcmpl-9IN9hIxaCMuzXWRvYFmCyL1R3YyNW,length,0,1,-0.06574602,1,-0.06574602,2,-2.7562826, ,-10.9265995,K,-11.054886,3,-11.220146,"
",-11.228377,Ç,-12.152703,Ö,-12.601777,Y,-12.873792,Se,-12.9578285,B,-13.250239,0,-13.331484,M,-13.471189,4,-13.474706,k,,-13.747578,"""",-13.815424,**,-13.858703,-,-13.911306,Bu,-14.030854,Ben,-14.069245,1,assistant,1714165941,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,278,279,99,,,,,,,,,
179,3,Second Order,81,3A-EN/33,3A-EN,33,3A,Unexpected Contents,The Bazaar,"Karen and Bea are playing in a classroom. There is a bazaar at school. Karen tells Bea that she will go to the bazaar and buy some chocolate cake. Karen leaves the classroom. Then, their friend Bruce enters the classroom and tells Bea that he was just at the bazaar. Bea asks him what there was at the bazaar. Bruce tells her that there are only honey buns at the bazaar. Bea tells him that Karen had just gone to the bazaar to get some chocolate cake. In the meantime, Karen learns that there are only honey buns and cinnamon cookies at the bazaar. Karen buys some cinnamon cookies.",English,Second Order: The Bazaar (English),English,,,"9_EN, 10_EN, 11_EN, 12_EN, 13_EN, 14_EN",5,English,You are a helpful assistant.,0,9_EN,9,"According to Karen, Bea believes that Karen bought some {RESPONSE}.","chocolate cake, honey buns, cinnamon cookies",Closed-ended,English,,,2,Belief,96,chocolate cake,chatcmpl-9IN9h8zIDRNMQtB1vAHNTs9LPnOdH,length,0,3,-0.042909432,3,-0.042909432,2,-3.312019,1,-5.2061234,4,-10.94194, ,-11.214636,Please,-12.373308,Answer,-12.503278,The,-12.544318,5,-12.748932,**,-12.75406,-,-13.382313,"
",-13.533741,6,-13.594236,I,-13.66961,Respond,,-13.67044,Given,-13.733787,"

",-13.812503,You,-13.842643,Sorry,-13.874541,0,-14.050675,3,assistant,1714165941,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,197,198,100,,,,,,,,,
180,3,Second Order,81,3A-EN/33,3A-EN,33,3A,Unexpected Contents,The Bazaar,"Karen and Bea are playing in a classroom. There is a bazaar at school. Karen tells Bea that she will go to the bazaar and buy some chocolate cake. Karen leaves the classroom. Then, their friend Bruce enters the classroom and tells Bea that he was just at the bazaar. Bea asks him what there was at the bazaar. Bruce tells her that there are only honey buns at the bazaar. Bea tells him that Karen had just gone to the bazaar to get some chocolate cake. In the meantime, Karen learns that there are only honey buns and cinnamon cookies at the bazaar. Karen buys some cinnamon cookies.",English,Second Order: The Bazaar (English),English,,,"9_EN, 10_EN, 11_EN, 12_EN, 13_EN, 14_EN",5,English,You are a helpful assistant.,2,11_EN,11,Bea believes that Karen bought some {RESPONSE}.,"chocolate cake, honey buns, cinnamon cookies",Closed-ended,English,,,1,Belief,98,honey buns,chatcmpl-9IN9hbfGFWjhWCnzwPTQEg0T4Ilmt,length,0,2,-0.22915061,2,-0.22915061,3,-1.737377,1,-3.5687025, ,-8.636768,-,-9.810462,4,-9.845347,5,-10.418954,**,-10.767774,6,-10.968072,0,-11.028933,7,-11.1865,Sorry,-11.38284,The,-11.696466,Answer,-11.818458,"
",,-12.0229645,Please,-12.042501,,-12.110144,２,-12.213627,I,-12.272424,You,-12.416333,2,assistant,1714165941,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,246,247,100,,,,,,,,,
181,3,Second Order,81,3A-EN/33,3A-EN,33,3A,Unexpected Contents,The Bazaar,"Karen and Bea are playing in a classroom. There is a bazaar at school. Karen tells Bea that she will go to the bazaar and buy some chocolate cake. Karen leaves the classroom. Then, their friend Bruce enters the classroom and tells Bea that he was just at the bazaar. Bea asks him what there was at the bazaar. Bruce tells her that there are only honey buns at the bazaar. Bea tells him that Karen had just gone to the bazaar to get some chocolate cake. In the meantime, Karen learns that there are only honey buns and cinnamon cookies at the bazaar. Karen buys some cinnamon cookies.",English,Second Order: The Bazaar (English),English,,,"9_EN, 10_EN, 11_EN, 12_EN, 13_EN, 14_EN",5,English,You are a helpful assistant.,3,12_EN,12,Does Karen know that Bruce told Bea that there isn’t any chocolate cake at the bazaar?,"Yes, No",Closed-ended,English,,,0,Knowledge,99,No,chatcmpl-9IN9iAmIL1V0Fy7F6Z7ELj4Mwezo1,length,0,2,-0.44335315,2,-0.44335315,1,-1.0269408,3,-11.899364, ,-12.030561,4,-13.630436,-,-14.130823,5,-14.8779125,**,-15.059196,0,-15.070074,#,-15.113718,２,-15.483743,6,-15.594492,"
",-15.682771,7,-15.936481,Yes,,-16.070652,The,-16.15167,​,-16.326723,9,-16.369656,.,-16.480015,(,-16.630224,2,assistant,1714165942,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,290,291,100,,,,,,,,,
182,3,Second Order,81,3A-EN/33,3A-EN,33,3A,Unexpected Contents,The Bazaar,"Karen and Bea are playing in a classroom. There is a bazaar at school. Karen tells Bea that she will go to the bazaar and buy some chocolate cake. Karen leaves the classroom. Then, their friend Bruce enters the classroom and tells Bea that he was just at the bazaar. Bea asks him what there was at the bazaar. Bruce tells her that there are only honey buns at the bazaar. Bea tells him that Karen had just gone to the bazaar to get some chocolate cake. In the meantime, Karen learns that there are only honey buns and cinnamon cookies at the bazaar. Karen buys some cinnamon cookies.",English,Second Order: The Bazaar (English),English,,,"9_EN, 10_EN, 11_EN, 12_EN, 13_EN, 14_EN",5,English,You are a helpful assistant.,4,13_EN,13,Karen bought some {RESPONSE} from the bazaar.,"chocolate cake, honey buns, cinnamon cookies",Closed-ended,English,,,0,Reality,100,cinnamon cookies,chatcmpl-9IN9jSKl8UrVaL1JvcXZxOWw8YECn,length,0,3,-0.0015575935,3,-0.0015575935,2,-6.9404845,1,-7.4954257, ,-10.855881,4,-12.514267,5,-12.9221735,-,-13.688908,３,-14.471723,6,-14.556304,7,-14.573682,9,-14.766246,<|end|>,-14.846571,0,-14.850157,"
",-15.290704,**,,-15.517894,I,-15.537071,You,-15.981049,\,-16.026968,h,-16.115786,_,-16.206675,3,assistant,1714165943,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,339,340,100,,,,,,,,,
