,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_bytes,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_11_bytes
165,2,Ullman Expansion,108,2-TR/50,2-TR,50,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3,5,Can kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,176,sepetin,chatcmpl-9IMzmboGWH8Lewf5NQO1KuqmmIecI,length,0,2,-0.4023072,2,-0.4023072,1,-1.1192605,K,-6.341327,Do,-6.944093,3,-7.160255,**,-8.976616,C,-9.154741,{,-9.176033,İ,-9.207424,4,-9.3686695,R,-9.489418,Y,-9.504663, ,-9.900509,CE,-10.263676,(,-10.341646,O,-10.377293,5,-10.440054,Se,-10.755861,0,-10.778748,B,,-10.888853,2,assistant,1714165326,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,210,211,95,,,,,,,,,,
166,2,Ullman Expansion,108,2-TR/50,2-TR,50,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,57,sepetin,chatcmpl-9IMznuzavYTGi12klznASApSOh9wB,length,0,2,-0.29170558,2,-0.29170558,1,-1.3756309,3,-9.473346,K,-10.09167, ,-10.200393,"
",-10.462121,4,-11.074288,Se,-11.377727,0,-11.741828,Ç,-11.801037,-,-11.8433,se,-12.179948,Y,-12.457272,SE,-12.5859785,k,-12.6606655,B,-12.679654,"""",-12.687488,İ,-12.83328,**,-12.86017,5,,-12.875154,2,assistant,1714165327,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,270,271,95,,,,,,,,,,
167,2,Ullman Expansion,108,2-TR/50,2-TR,50,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,59,kutunun,chatcmpl-9IMznWBqDSurz7Uc93o8XDgGmuD5T,length,0,1,-0.005390519,1,-0.005390519,2,-5.2301564, ,-11.517994,K,-12.867295,Ç,-13.313102,3,-13.753874,0,-13.94538,Se,-14.460317,**,-14.72017,Ö,-14.871163,Y,-14.932043,-,-15.040491,"
",-15.181335,B,-15.216926,bir,-15.295595,12,-15.370754,İ,-15.546044,"""",-15.765824,S,-15.973762,Bu,,-16.060524,1,assistant,1714165327,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,329,330,95,,,,,,,,,,
168,2,Ullman Expansion,109,2A-TR/65,2A-TR,65,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2A (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3/2A,5,Can kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sandığın",Closed-ended,Turkish,,1.0,1,Thought,202,kutunun,chatcmpl-9IMzoVyDG2P1YqNYBTBkoExSIBhkF,length,0,2,-0.62406445,2,-0.62406445,1,-0.792964,3,-4.9810457,K,-6.859071,{,-7.270257,4,-7.3941374,0,-7.884183,C,-8.110087,**,-8.2927885,İ,-8.295409,5,-8.888177, ,-8.981734,Do,-9.250236,CE,-9.340415,Y,-9.427018,R,-9.437076,6,-9.578162,Top,-9.986676,Son,-10.145783,O,,-10.157851,2,assistant,1714165328,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,219,220,96,,,,,,,,,,
169,2,Ullman Expansion,109,2A-TR/65,2A-TR,65,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2A (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2A,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sandığın",Closed-ended,Turkish,,,1,Action,203,kutunun,chatcmpl-9IMzo2df1N8nZMZBOd2hoFYlfA8K0,length,0,2,-0.2891093,2,-0.2891093,1,-1.382926,K,-9.811078,3,-10.146103, ,-10.341366,Ç,-10.990424,"
",-11.830732,4,-11.996251,B,-12.216827,Y,-12.500296,İ,-12.515172,-,-12.533006,0,-12.665527,Ö,-12.675898,**,-12.914651,Sand,-13.154634,"""",-13.20373,S,-13.238732,Ben,-13.34887,\xc5,,-13.496186,2,assistant,1714165328,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,279,280,96,,,,,,,,,,
170,2,Ullman Expansion,109,2A-TR/65,2A-TR,65,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2A (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,3,8_TR/2A,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sandığın",Closed-ended,Turkish,,,0,Reality,204,kutunun,chatcmpl-9IMzobfHiy3ZzZvZOv1wAAROlp9Wv,length,0,1,-0.24333803,1,-0.24333803,2,-1.53348, ,-9.070816,3,-10.841356,Ç,-11.59906,0,-11.750735,K,-12.0776615,4,-12.62834,-,-12.6417465,B,-12.976339,"
",-13.028399,**,-13.034808,Ö,-13.047659,İ,-13.079342,Y,-13.162587,"""",-13.531845,S,-13.775493,Ba,-13.878559,5,-13.947384,ş,,-14.003024,1,assistant,1714165328,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,338,339,96,,,,,,,,,,
171,2,Ullman Expansion,110,2C-TR/50,2C-TR,50,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3,5,Can kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,179,kutunun,chatcmpl-9IMzpodZN3c0UEfoVzD5DatIiHhL2,length,0,2,-0.4877921,2,-0.4877921,1,-0.96023667,Do,-6.824704,3,-7.1542044,K,-7.7307234,C,-8.84747,**,-9.082629,Y,-9.47948,İ,-9.577224, ,-9.764565,R,-9.768266,{,-10.095996,0,-10.365819,CE,-10.514247,4,-10.555873,M,-10.651637,(,-10.809096,Son,-11.119094,B,-11.329093,5,,-11.401856,2,assistant,1714165329,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,243,244,97,,,,,,,,,,
172,2,Ullman Expansion,110,2C-TR/50,2C-TR,50,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,84,kutunun,chatcmpl-9IMzp4jzjfpsP9y27Kzsp1a5HaYG5,length,0,2,-0.07655729,2,-0.07655729,1,-2.6099875, ,-9.645039,3,-10.584296,"
",-11.054481,K,-11.518376,4,-12.261588,Ç,-12.424138,-,-12.584082,Se,-12.676829,0,-12.831504,ş,-13.384175,"""",-13.683608,Y,-13.728387,**,-13.843986,B,-13.931568,5,-13.935338,İ,-14.061295,"

",-14.301961,Ö,,-14.414927,2,assistant,1714165329,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,303,304,97,,,,,,,,,,
173,2,Ullman Expansion,110,2C-TR/50,2C-TR,50,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,86,kutunun,chatcmpl-9IMzqUCVIgaK0tM1YEWc7Oro6u82a,length,0,1,-0.68915755,1,-0.68915755,2,-0.6976586, ,-8.720249,3,-10.79449,0,-11.314501,-,-11.846398,"
",-11.866761,4,-12.351161,**,-13.039025,K,-13.182386,"""",-13.294612,Ç,-13.34792,5,-13.773287,12,-13.851878,İ,-13.8604145,B,-14.157393,Ö,-14.168687,(,-14.190764,.,-14.239579,11,,-14.465462,1,assistant,1714165330,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,362,363,97,,,,,,,,,,
174,2,Ullman Expansion,111,2B-TR/51,2B-TR,51,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3/2B,5,Can kedinin {CEVAP} üstünde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,178,kutunun,chatcmpl-9IMzq5VN3kazECIbt9ktKSTOWdDDM,length,0,2,-0.3308026,2,-0.3308026,1,-1.2787625,3,-6.560121,K,-7.0023456,4,-8.8492775,Can,-9.144281,İ,-9.407137,C,-9.840902,Do,-9.889618,Y,-9.930294,5,-10.076139,B,-10.364021, ,-10.573902,O,-10.822746,Ö,-10.832544,{,-10.881792,\xc5,-11.027363,Ben,-11.0389385,Bu,-11.098465,Sen,,-11.146385,2,assistant,1714165330,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,227,228,98,,,,,,,,,,
175,2,Ullman Expansion,111,2B-TR/51,2B-TR,51,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2B,6,Can kediyi {CEVAP} üstünde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,75,kutunun,chatcmpl-9IMzqi3cZbu255Eo3SviDLyXFJYXd,length,0,2,-0.023723021,2,-0.023723021,1,-3.7649016,3,-9.110862,K,-10.460284,Ç,-10.68209, ,-10.9437275,4,-11.756229,"
",-11.997953,0,-12.018614,Se,-12.118587,Y,-12.262999,Ben,-12.350431,B,-12.655514,SE,-12.713837,5,-12.714436,-,-12.95403,Can,-13.054003,Ö,-13.150157,E,-13.320538,se,,-13.3985405,2,assistant,1714165330,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,288,289,98,,,,,,,,,,
176,2,Ullman Expansion,111,2B-TR/51,2B-TR,51,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,3,8_TR/2B,8,Kedi {CEVAP} üstünden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,77,kutunun,chatcmpl-9IMzrk0nFs3GgH60E79t3qso6wWvl,length,0,1,-0.063716196,1,-0.063716196,2,-2.7865384, ,-9.871598,3,-11.479782,0,-12.0511675,Ç,-12.422366,K,-13.000589,"
",-13.435557,Ö,-13.4637785,4,-13.711385,-,-13.995668,B,-14.096639,"""",-14.136205,İ,-14.199995,Y,-14.215899,{,-14.560815,5,-14.563076,S,-14.563849,**,-14.932499,12,,-15.091015,1,assistant,1714165331,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,349,350,98,,,,,,,,,,
177,2,Ullman Expansion,112,2D-TR/52,2D-TR,52,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Expansion: 2D (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2D, 6_TR/2D, 7_TR, 8_TR§",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3/2D,5,Mehmet kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,180,kutunun,chatcmpl-9IMzrH737a8aJXhTP65a4lrXV9uj7,length,0,2,-0.50829995,2,-0.50829995,1,-0.932727,Do,-6.353692,K,-6.7704954,3,-6.993108,C,-8.699973,M,-9.115405,R,-9.237891,İ,-9.401586,4,-9.416482,Y,-9.49739,{,-9.662406,0,-9.9285345,5,-10.22103, ,-10.40552,CE,-10.408149,**,-10.465106,Bu,-10.647424,Ö,-10.963218,Mer,,-10.983428,2,assistant,1714165331,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,216,217,99,,,,,,,,,,
178,2,Ullman Expansion,112,2D-TR/52,2D-TR,52,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Expansion: 2D (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2D, 6_TR/2D, 7_TR, 8_TR§",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2D,6,Mehmet kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,93,kutunun,chatcmpl-9IMzs0h0pMjDmXHAynJI4gybwJziS,length,0,1,-0.05039184,1,-0.05039184,2,-3.014877,K,-10.912458,3,-11.409079,Ç,-11.813805, ,-12.219298,"
",-12.302317,B,-12.372558,Ö,-12.465468,Y,-12.64747,Ben,-12.748061,Do,-12.939836,0,-13.02746,Bu,-13.074718,M,-13.150928,4,-13.911494,E,-13.984693,Ba,-14.116012,İ,-14.193811,"""",,-14.201563,1,assistant,1714165332,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,278,279,99,,,,,,,,,,
179,3,Second Order,81,3A-EN/33,3A-EN,33,3A,Unexpected Contents,The Bazaar,"Karen and Bea are playing in a classroom. There is a bazaar at school. Karen tells Bea that she will go to the bazaar and buy some chocolate cake. Karen leaves the classroom. Then, their friend Bruce enters the classroom and tells Bea that he was just at the bazaar. Bea asks him what there was at the bazaar. Bruce tells her that there are only honey buns at the bazaar. Bea tells him that Karen had just gone to the bazaar to get some chocolate cake. In the meantime, Karen learns that there are only honey buns and cinnamon cookies at the bazaar. Karen buys some cinnamon cookies.",English,Second Order: The Bazaar (English),English,,,"9_EN, 10_EN, 11_EN, 12_EN, 13_EN, 14_EN",5,English,You are a helpful assistant.,0,9_EN,9,"According to Karen, Bea believes that Karen bought some {RESPONSE}.","chocolate cake, honey buns, cinnamon cookies",Closed-ended,English,,,2,Belief,96,chocolate cake,chatcmpl-9IMzsB6RJ8IZtKA3SBhl16vVjIuQO,length,0,3,-0.06594112,3,-0.06594112,2,-2.8041766,1,-5.7522664, ,-10.924927,4,-10.96088,**,-12.101387,The,-12.287146,Answer,-12.383032,5,-12.82313,Please,-12.831357,Respond,-12.896355,-,-13.241672,6,-13.5156,"
",-13.601977,"

",-13.890842,0,-13.934592,Given,-13.940955,7,-14.065088,Sorry,-14.102472,I,,-14.160906,3,assistant,1714165332,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,197,198,100,,,,,,,,,,
180,3,Second Order,81,3A-EN/33,3A-EN,33,3A,Unexpected Contents,The Bazaar,"Karen and Bea are playing in a classroom. There is a bazaar at school. Karen tells Bea that she will go to the bazaar and buy some chocolate cake. Karen leaves the classroom. Then, their friend Bruce enters the classroom and tells Bea that he was just at the bazaar. Bea asks him what there was at the bazaar. Bruce tells her that there are only honey buns at the bazaar. Bea tells him that Karen had just gone to the bazaar to get some chocolate cake. In the meantime, Karen learns that there are only honey buns and cinnamon cookies at the bazaar. Karen buys some cinnamon cookies.",English,Second Order: The Bazaar (English),English,,,"9_EN, 10_EN, 11_EN, 12_EN, 13_EN, 14_EN",5,English,You are a helpful assistant.,2,11_EN,11,Bea believes that Karen bought some {RESPONSE}.,"chocolate cake, honey buns, cinnamon cookies",Closed-ended,English,,,1,Belief,98,honey buns,chatcmpl-9IMzsxU6AaHJXKg9IB2HzUTs1Fcla,length,0,3,-0.71895784,3,-0.71895784,2,-0.7482433,1,-3.241497, ,-8.637482,-,-9.353713,4,-9.92089,**,-10.786339,0,-11.131597,5,-11.636136,7,-12.415168,6,-12.441329,"
",-12.489096,Not,-12.823578,NOT,-13.190167,The,-13.263845,*,-13.306202,Please,-13.370279,_,-13.421509,I,-13.535121,#,,-13.539344,3,assistant,1714165332,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,246,247,100,,,,,,,,,,
181,3,Second Order,81,3A-EN/33,3A-EN,33,3A,Unexpected Contents,The Bazaar,"Karen and Bea are playing in a classroom. There is a bazaar at school. Karen tells Bea that she will go to the bazaar and buy some chocolate cake. Karen leaves the classroom. Then, their friend Bruce enters the classroom and tells Bea that he was just at the bazaar. Bea asks him what there was at the bazaar. Bruce tells her that there are only honey buns at the bazaar. Bea tells him that Karen had just gone to the bazaar to get some chocolate cake. In the meantime, Karen learns that there are only honey buns and cinnamon cookies at the bazaar. Karen buys some cinnamon cookies.",English,Second Order: The Bazaar (English),English,,,"9_EN, 10_EN, 11_EN, 12_EN, 13_EN, 14_EN",5,English,You are a helpful assistant.,3,12_EN,12,Does Karen know that Bruce told Bea that there isn’t any chocolate cake at the bazaar?,"Yes, No",Closed-ended,English,,,0,Knowledge,99,No,chatcmpl-9IMztBXH0bWnJ7WP4LcuIymv6wKeg,length,0,2,-0.47395837,2,-0.47395837,1,-0.97431505, ,-11.958632,3,-12.099901,-,-14.055236,4,-14.182096,0,-14.9990425,２,-15.258829,"
",-15.398373,5,-15.722741,#,-15.921572,**,-15.934309,6,-16.492044,１,-16.61067,_,-16.635565,,-16.69678,7,-16.699762,Yes,-16.702978,​,-16.837152,9,,-16.94906,2,assistant,1714165333,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,290,291,100,,,,,,,,,,
