,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_10_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_3_bytes,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_7_bytes,choices_0_logprobs_content_0_top_logprobs_4_bytes,choices_0_logprobs_content_0_top_logprobs_5_bytes
166,2,Ullman Expansion,108,2-TR/50,2-TR,50,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,57,sepetin,chatcmpl-9IUcOOTucFisbuksjyAYDW8QkOQOI,length,0,2,-1.0280384e-06,2,-1.0280384e-06,"
",-14.421222,1,-15.391854,**,-15.740283,Can,-16.866728, ,-19.417612,3,-19.601185,"

",-20.276747,​,-20.753422,Se,-21.13967,İ,-21.204645,２,-21.674973,***,-22.094135,"""",-22.124376,K,-22.15771,-,-22.221228,S,-22.448912,​​,-22.526392,`,-22.646866,4,-22.651907,2,assistant,1714194628,gpt-4-turbo-2024-04-09,chat.completion,fp_0e47b86dd9,1,270,271,95,,,,,,,,,,,
167,2,Ullman Expansion,108,2-TR/50,2-TR,50,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,59,kutunun,chatcmpl-9IUcQiZUuvcPPoCCK8GVNgVMmxcxy,length,0,1,0.0,1,0.0,**,-16.813208,"
",-17.388927,2,-18.687065, ,-19.313711,İ,-21.627018,"

",-22.375458,-,-22.40315,3,-22.445679,K,-22.494244,***,-23.357212,１,-23.6257,Sorry,-23.633842,​,-23.772053,*,-23.8241,I,-23.870035,`,-23.892782,   ,-23.936628,₁,-24.297195,A,-24.324615,1,assistant,1714194630,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,329,330,95,,,,,,,,,,,
168,2,Ullman Expansion,109,2A-TR/65,2A-TR,65,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2A (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3/2A,5,Can kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sandığın",Closed-ended,Turkish,,1.0,1,Thought,202,kutunun,chatcmpl-9IUcQoCfL0EHl8nIty4PnPgANioMQ,length,0,2,-2.1054253e-05,2,-2.1054253e-05,Can,-10.986376,**,-12.629038,"
",-15.413246,1,-15.536367,Sand,-16.64131,3,-17.212149,K,-17.317108, ,-17.320126,`,-17.54533,M,-17.594368,\(,-18.244564,C,-18.40734,İ,-18.484213,S,-18.769157,5,-18.86177,```,-18.91629,"""",-19.10098, Can,-19.188982,4,-19.241262,2,assistant,1714194630,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,219,220,96,,,,,,,,,,,
169,2,Ullman Expansion,109,2A-TR/65,2A-TR,65,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2A (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2A,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sandığın",Closed-ended,Turkish,,,1,Action,203,kutunun,chatcmpl-9IUcRil7oVuzTjDxKBRqVfJpU2BJi,length,0,2,-6.704273e-07,2,-6.704273e-07,1,-15.006795,**,-16.304775,"
",-16.401674, ,-19.004044,Can,-19.464703,3,-20.09668,Sand,-20.566883,​,-20.907171,K,-20.912094,"

",-21.185894,İ,-21.316093,２,-21.589691,S,-22.01192,"""",-22.140875,C,-22.466637,-,-22.547665,M,-22.669716,​​,-22.699139,B,-22.7053,2,assistant,1714194631,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,279,280,96,,,,,,,,,,,
170,2,Ullman Expansion,109,2A-TR/65,2A-TR,65,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2A (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,3,8_TR/2A,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sandığın",Closed-ended,Turkish,,,0,Reality,204,kutunun,chatcmpl-9IUcRSxDomu7ygtw15s0jB4LQmbkt,length,0,1,-4.3202e-07,1,-4.3202e-07,2,-15.597664,**,-16.016685,"
",-16.701443, ,-17.43546,K,-19.869375,İ,-20.317236,-,-20.36839,3,-20.551086,"

",-21.427177,​,-21.46804,Sorry,-21.679525,   ,-21.947418,*,-22.130644,１,-22.189674,***,-22.46519,I,-22.605377,  ,-22.68245,`,-22.777134,₁,-22.822285,1,assistant,1714194631,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,338,339,96,,,,,,,,,,,
171,2,Ullman Expansion,110,2C-TR/50,2C-TR,50,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3,5,Can kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,179,kutunun,chatcmpl-9IUcSPaWHp1Kyudb0847IP8XGP2UV,length,0,2,-7.696077e-05,2,-7.696077e-05,1,-9.937692,Can,-10.665801,**,-12.36757,"
",-14.33233,M,-15.361016,3,-16.130451, ,-17.153282,K,-17.16901,\(,-17.577972,`,-17.866188,C,-17.98032,İ,-18.13628,5,-18.16159,S,-18.335482,"""",-18.890327,4,-18.896893,The,-18.926727,B,-18.984459,Se,-19.029398,2,assistant,1714194632,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,243,244,97,,,,,,,,,,,
172,2,Ullman Expansion,110,2C-TR/50,2C-TR,50,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,84,kutunun,chatcmpl-9IUcXRrfVZdYYkZReSFnUAtXu6VX2,length,0,2,-0.4560261,2,-0.4560261,1,-1.0045681,3,-17.366617,"
",-17.434786,**,-18.02849, ,-19.417887,​,-20.184473,Se,-21.238684,4,-21.358318,-,-21.472818,Can,-21.553984,İ,-21.656288,"

",-21.796595,I,-22.075422,​​,-22.243685,C,-22.29586,M,-22.412668,２,-22.47875,K,-22.496508,﻿,-22.562372,2,assistant,1714194637,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,303,304,97,,,,,,,,,,,
173,2,Ullman Expansion,110,2C-TR/50,2C-TR,50,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,86,kutunun,chatcmpl-9IUcXk1lBot7lkiUCq2v0WpZeyXnQ,length,0,1,-1.9361265e-07,1,-1.9361265e-07,**,-16.058344,2,-16.962893,"
",-17.346123, ,-18.533909,İ,-20.59767,3,-20.682747,Sorry,-20.792744,K,-21.223354,-,-21.26485,"

",-21.461544,​,-21.618206,***,-22.613903,*,-22.667835,１,-22.693077,I,-22.72024,`,-22.962109,A,-23.048439,   ,-23.127712,₁,-23.137342,1,assistant,1714194637,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,362,363,97,,,,,,,,,,,
174,2,Ullman Expansion,111,2B-TR/51,2B-TR,51,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3/2B,5,Can kedinin {CEVAP} üstünde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,178,kutunun,chatcmpl-9IUcYr2uxCdkw3AwR9Y01tZzxrUaD,length,0,2,-2.4987974e-05,2,-2.4987974e-05,Can,-11.100903,**,-11.95204,1,-12.899914,"
",-14.337244,3,-16.359114,K,-16.968775, ,-17.03752,M,-17.678007,C,-17.778553,5,-17.821207,İ,-18.027029,\(,-18.154024,S,-18.291367,`,-18.345396,4,-18.663357,"""",-18.82802,The,-19.018541,Se,-19.203882,O,-19.260368,2,assistant,1714194638,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,227,228,98,,,,,,,,,,,
175,2,Ullman Expansion,111,2B-TR/51,2B-TR,51,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2B,6,Can kediyi {CEVAP} üstünde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,75,kutunun,chatcmpl-9IUdTPw8IC54EeoXkGiC4JEoRGLgd,length,0,2,-6.704273e-07,2,-6.704273e-07,1,-14.896287,**,-15.765046,"
",-16.350372,Can,-17.349367,3,-19.434551, ,-19.45427,Se,-21.347647,İ,-21.43856,K,-21.48634,"

",-21.522512,​,-21.690712,S,-22.161037,２,-22.211725,-,-22.549147,C,-22.597294,M,-22.597397,"""",-22.627283,4,-22.691591,***,-22.755283,2,assistant,1714194695,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,288,289,98,,,,,,,,,,,
176,2,Ullman Expansion,111,2B-TR/51,2B-TR,51,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,3,8_TR/2B,8,Kedi {CEVAP} üstünden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,77,kutunun,chatcmpl-9IUdUNBQao1pyTrK9zFiFsmTi2nWq,length,0,1,-2.3392786e-06,1,-2.3392786e-06,2,-13.052198,"
",-15.820868,**,-16.970274, ,-18.420383,K,-18.551296,3,-19.022442,İ,-19.64073,​,-20.690422,-,-20.78421,Sorry,-21.273058,１,-21.418789,I,-21.683588,"

",-22.068584,M,-22.207207,Can,-22.22923,0,-22.235231,​​,-22.45516,₁,-22.479261,"...
",-22.49262,1,assistant,1714194696,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,349,350,98,,,,,,,,,,,
177,2,Ullman Expansion,112,2D-TR/52,2D-TR,52,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Expansion: 2D (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2D, 6_TR/2D, 7_TR, 8_TR§",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3/2D,5,Mehmet kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,180,kutunun,chatcmpl-9IUdUt6S0X4xGerMTELtXkuNnagLZ,length,0,1,-0.00090967544,1,-0.00090967544,2,-7.0480824,M,-10.314283,**,-11.995113,K,-14.976318,3,-16.053976,"
",-16.268942,`,-16.599623, ,-16.70707,İ,-16.882193,Can,-16.918308,CE,-16.951109,C,-17.247335,\(,-17.536695,S,-17.939756,{,-17.979742,0,-18.194307,[,-18.320967,B,-18.392971,O,-18.48073,1,assistant,1714194696,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,216,217,99,,,,,,,,,,,
178,2,Ullman Expansion,112,2D-TR/52,2D-TR,52,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Expansion: 2D (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2D, 6_TR/2D, 7_TR, 8_TR§",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2D,6,Mehmet kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,93,kutunun,chatcmpl-9IUdVnCYkN7KjttLYz69qwQNcJnDy,length,0,1,-3.6908343e-05,1,-3.6908343e-05,2,-10.218322,M,-16.1622,**,-16.49479,"
",-16.512217,K,-17.940598, ,-18.092867,İ,-18.411222,3,-18.751331,​,-19.698132,-,-19.9955,"

",-20.341688,0,-20.834314,B,-21.020853,`,-21.134516,Bu,-21.3035,C,-21.320362,​​,-21.328854,*,-21.42132,Son,-21.521872,1,assistant,1714194697,gpt-4-turbo-2024-04-09,chat.completion,fp_0e47b86dd9,1,278,279,99,,,,,,,,,,,
179,3,Second Order,81,3A-EN/33,3A-EN,33,3A,Unexpected Contents,The Bazaar,"Karen and Bea are playing in a classroom. There is a bazaar at school. Karen tells Bea that she will go to the bazaar and buy some chocolate cake. Karen leaves the classroom. Then, their friend Bruce enters the classroom and tells Bea that he was just at the bazaar. Bea asks him what there was at the bazaar. Bruce tells her that there are only honey buns at the bazaar. Bea tells him that Karen had just gone to the bazaar to get some chocolate cake. In the meantime, Karen learns that there are only honey buns and cinnamon cookies at the bazaar. Karen buys some cinnamon cookies.",English,Second Order: The Bazaar (English),English,,,"9_EN, 10_EN, 11_EN, 12_EN, 13_EN, 14_EN",5,English,You are a helpful assistant.,0,9_EN,9,"According to Karen, Bea believes that Karen bought some {RESPONSE}.","chocolate cake, honey buns, cinnamon cookies",Closed-ended,English,,,2,Belief,96,chocolate cake,chatcmpl-9IUdW1M7EAHgXboyBEJNlFx1uIRV3,length,0,1,-1.2664457e-06,1,-1.2664457e-06,**,-13.885247,3,-15.425633,2,-17.467817,Karen,-18.029179,According,-18.864283,Based,-20.110933,１,-20.268625,The,-20.490421,Given,-21.234175,`,-21.341349,Be,-21.694239, ,-21.84231,\[,-21.8453,Since,-21.975115,,-22.034914,\(,-22.0592,₁,-22.75297,"
",-22.840336,***,-22.957226,1,assistant,1714194698,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,197,198,100,,,,,,,,,,,
180,3,Second Order,81,3A-EN/33,3A-EN,33,3A,Unexpected Contents,The Bazaar,"Karen and Bea are playing in a classroom. There is a bazaar at school. Karen tells Bea that she will go to the bazaar and buy some chocolate cake. Karen leaves the classroom. Then, their friend Bruce enters the classroom and tells Bea that he was just at the bazaar. Bea asks him what there was at the bazaar. Bruce tells her that there are only honey buns at the bazaar. Bea tells him that Karen had just gone to the bazaar to get some chocolate cake. In the meantime, Karen learns that there are only honey buns and cinnamon cookies at the bazaar. Karen buys some cinnamon cookies.",English,Second Order: The Bazaar (English),English,,,"9_EN, 10_EN, 11_EN, 12_EN, 13_EN, 14_EN",5,English,You are a helpful assistant.,2,11_EN,11,Bea believes that Karen bought some {RESPONSE}.,"chocolate cake, honey buns, cinnamon cookies",Closed-ended,English,,,1,Belief,98,honey buns,chatcmpl-9IUdXkBeCb6PpwJDfm2IC7zZtV18Z,length,0,1,-0.00055982365,1,-0.00055982365,2,-7.729377,3,-9.030612,Be,-16.899448,**,-17.52224,According,-18.588013,Since,-18.696655,"
",-19.368443,Based,-19.700682,4,-19.753155,Karen,-19.945564,The,-19.975681, ,-20.171865,Given,-20.351341,１,-20.788671,Chocolate,-22.087831,When,-22.182133,Before,-22.183239,*,-22.344826,Correct,-22.351593,1,assistant,1714194699,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,246,247,100,,,,,,,,,,,
181,3,Second Order,81,3A-EN/33,3A-EN,33,3A,Unexpected Contents,The Bazaar,"Karen and Bea are playing in a classroom. There is a bazaar at school. Karen tells Bea that she will go to the bazaar and buy some chocolate cake. Karen leaves the classroom. Then, their friend Bruce enters the classroom and tells Bea that he was just at the bazaar. Bea asks him what there was at the bazaar. Bruce tells her that there are only honey buns at the bazaar. Bea tells him that Karen had just gone to the bazaar to get some chocolate cake. In the meantime, Karen learns that there are only honey buns and cinnamon cookies at the bazaar. Karen buys some cinnamon cookies.",English,Second Order: The Bazaar (English),English,,,"9_EN, 10_EN, 11_EN, 12_EN, 13_EN, 14_EN",5,English,You are a helpful assistant.,3,12_EN,12,Does Karen know that Bruce told Bea that there isn’t any chocolate cake at the bazaar?,"Yes, No",Closed-ended,English,,,0,Knowledge,99,No,chatcmpl-9IUdX5DRhfFFOojsMzc2rmnodTnGN,length,0,2,0.0,2,0.0,1,-18.187649,**,-19.897392,<|end|>,-21.399921,3,-21.455854,,-22.672626,No,-23.049238,"
",-23.460562,Correct,-24.046696, ,-24.102455,Yes,-24.412868,Respond,-24.437847,Given,-24.46031,Since,-24.951002,I,-25.082802,```,-25.105911,The,-25.132803,２,-25.225912,Based,-25.738043,Response,-25.862854,2,assistant,1714194699,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,290,291,100,,,,,,,,,,,
182,3,Second Order,81,3A-EN/33,3A-EN,33,3A,Unexpected Contents,The Bazaar,"Karen and Bea are playing in a classroom. There is a bazaar at school. Karen tells Bea that she will go to the bazaar and buy some chocolate cake. Karen leaves the classroom. Then, their friend Bruce enters the classroom and tells Bea that he was just at the bazaar. Bea asks him what there was at the bazaar. Bruce tells her that there are only honey buns at the bazaar. Bea tells him that Karen had just gone to the bazaar to get some chocolate cake. In the meantime, Karen learns that there are only honey buns and cinnamon cookies at the bazaar. Karen buys some cinnamon cookies.",English,Second Order: The Bazaar (English),English,,,"9_EN, 10_EN, 11_EN, 12_EN, 13_EN, 14_EN",5,English,You are a helpful assistant.,4,13_EN,13,Karen bought some {RESPONSE} from the bazaar.,"chocolate cake, honey buns, cinnamon cookies",Closed-ended,English,,,0,Reality,100,cinnamon cookies,chatcmpl-9IUdYVolxRlnfRDLmIkl7L6YNskFR,length,0,3,0.0,3,0.0,2,-24.6684, ,-25.832943,３,-26.09405,"
",-26.436062,**,-26.588978,1,-26.59335,,-26.636127,4,-26.827309,<|end|>,-28.058563,The,-29.174637,"

",-30.145126,Three,-30.146318,Sorry,-30.407726,Correct,-30.503899,I,-30.712978,,-30.726954,5,-31.133593,   ,-31.57023,There,-31.667772,3,assistant,1714194700,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,339,340,100,,,,,,,,,,,
