,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_8_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_10_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_5_bytes,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_4_bytes,choices_0_logprobs_content_0_top_logprobs_7_bytes,choices_0_logprobs_content_0_top_logprobs_19_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes
162,2,Ullman Expansion,102,1D-TR/49,1D-TR,49,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-3,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,1.0,1,Belief,174,patlamış mısır,chatcmpl-9IUYBjHRX8SNusiAIhFqeW6LW73bU,length,0,2,-0.00074768317,2,-0.00074768317,1,-7.2189865,**,-12.143789,Et,-12.28723,E,-12.578026,"
",-13.720863,Po,-16.107876,İ,-16.889997, ,-17.140755,3,-17.24533,`,-17.62233,\(,-17.765594,Ç,-17.83741,Bu,-18.160793,Y,-18.208532,B,-18.285645,The,-18.723621,[,-18.778633,*,-18.80753,Pat,-18.883106,2,assistant,1714194367,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,209,210,94,,,,,,,,,,,,
163,2,Ullman Expansion,102,1D-TR/49,1D-TR,49,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9IUYCg2geRgDZZpibVFfWoUqbRmWe,length,0,2,-0.00015896189,2,-0.00015896189,1,-8.748626,E,-15.77037,"
",-15.883777,**,-18.075136,3,-18.26362, ,-20.137428,"

",-21.160084,Ç,-21.19354,​,-21.276995,Et,-21.421318,İ,-21.686495,C,-21.976723,B,-22.143822,4,-22.254145,-,-22.493887,T,-22.592154,２,-22.614237,Bu,-22.618425,Se,-22.870329,2,assistant,1714194368,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,287,288,94,,,,,,,,,,,,
164,2,Ullman Expansion,102,1D-TR/49,1D-TR,49,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,50,patlamış mısır,chatcmpl-9IUYCAvQ0vGpHzxJnmvYHlhIxBTGb,length,0,1,0.0,1,0.0,2,-17.58859,**,-20.056328, ,-21.515059,"
",-22.544262,İ,-24.070578,3,-24.180511,"

",-25.170555,E,-25.33739,１,-25.675505,Sorry,-25.776258,I,-25.84305,-,-25.957603,₁,-26.31424,​,-26.338907,   ,-26.7915,***,-26.805744,A,-27.121204,`,-27.207855,The,-27.214146,1,assistant,1714194368,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,371,372,94,,,,,,,,,,,,
165,2,Ullman Expansion,108,2-TR/50,2-TR,50,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3,5,Can kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,176,sepetin,chatcmpl-9IUYDekuKUmTvgPF5QT4npETQx8Wh,length,0,2,-4.0961266e-05,2,-4.0961266e-05,Can,-10.241454,**,-12.358916,"
",-14.308822,1,-15.708068,3,-17.174765, ,-17.325108,M,-17.741444,`,-17.947763,C,-18.114044,\(,-18.265678,İ,-18.280542,K,-18.342796,S,-18.819948,O,-18.908018,"""",-18.961576,```,-19.082941,5,-19.089403, Can,-19.256418,4,-19.40882,2,assistant,1714194369,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,210,211,95,,,,,,,,,,,,
166,2,Ullman Expansion,108,2-TR/50,2-TR,50,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,57,sepetin,chatcmpl-9IUYIKBLXDuBr7dXiO26eH3Wfd0Ny,length,0,2,-9.0883464e-07,2,-9.0883464e-07,"
",-14.690215,**,-14.774444,Can,-16.524328,1,-16.707932, ,-19.359411,3,-19.809958,"

",-20.693558,​,-20.767971,İ,-21.29604,Se,-21.717417,"""",-22.038939,K,-22.164902,***,-22.16506,`,-22.30378,-,-22.36015,S,-22.404032,２,-22.42778,```,-22.57391,​​,-22.63435,2,assistant,1714194374,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,270,271,95,,,,,,,,,,,,
167,2,Ullman Expansion,108,2-TR/50,2-TR,50,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,59,kutunun,chatcmpl-9IUYIqEmTl5RQPRyPx8BAjtbeWFG5,length,0,1,0.0,1,0.0,**,-18.374884,2,-19.291111, ,-19.823975,"
",-20.717941,K,-21.394163,İ,-21.977093,Sorry,-22.332785,I,-23.32101,-,-23.57618,A,-23.712936,M,-23.949461,3,-24.146032,​,-24.170061,*,-24.440334,"

",-24.547165,***,-24.623978,`,-24.656069,１,-24.676888,   ,-24.822788,1,assistant,1714194374,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,329,330,95,,,,,,,,,,,,
168,2,Ullman Expansion,109,2A-TR/65,2A-TR,65,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2A (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3/2A,5,Can kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sandığın",Closed-ended,Turkish,,1.0,1,Thought,202,kutunun,chatcmpl-9IUYJ27pVmUI4E1Xo7CZ9reh4RwMH,length,0,2,-1.6762922e-05,2,-1.6762922e-05,Can,-11.609875,**,-11.839968,"
",-15.458124,1,-16.146387,Sand,-16.971127, ,-17.269354,3,-17.47848,\(,-17.724108,M,-17.962847,`,-18.000483,K,-18.088732,C,-18.518965,İ,-18.622591,```,-19.197472,２,-19.294104,S,-19.387045,5,-19.512726,\[,-19.537539,"""",-19.554937,2,assistant,1714194375,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,219,220,96,,,,,,,,,,,,
169,2,Ullman Expansion,109,2A-TR/65,2A-TR,65,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2A (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2A,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sandığın",Closed-ended,Turkish,,,1,Action,203,kutunun,chatcmpl-9IUYK2QiiwAlNFA0NR5zYbtgCxgPn,length,0,2,-6.704273e-07,2,-6.704273e-07,1,-14.924119,**,-16.385645,"
",-16.7056, ,-18.996227,Can,-19.74891,3,-19.996208,Sand,-20.596458,K,-21.068455,"

",-21.232666,​,-21.301006,２,-21.45329,İ,-21.495016,S,-22.08248,"""",-22.134499,C,-22.472252,-,-22.548235,B,-22.769047,M,-22.818798,`,-22.908947,2,assistant,1714194376,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,279,280,96,,,,,,,,,,,,
170,2,Ullman Expansion,109,2A-TR/65,2A-TR,65,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2A (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,3,8_TR/2A,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sandığın",Closed-ended,Turkish,,,0,Reality,204,kutunun,chatcmpl-9IUYKu5wSvWDQI5ONNGadQKHc7Hrf,length,0,1,-1.9361265e-07,1,-1.9361265e-07,2,-15.716158,**,-16.77634,"
",-17.246485, ,-17.520027,K,-20.358377,3,-20.904673,İ,-21.135593,-,-21.302814,Sorry,-21.897682,   ,-22.317665,"

",-22.527618,​,-22.68909,１,-22.718403,I,-22.734818,*,-22.784208,  ,-23.056274,`,-23.10496,₁,-23.38533,***,-23.396126,1,assistant,1714194376,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,338,339,96,,,,,,,,,,,,
171,2,Ullman Expansion,110,2C-TR/50,2C-TR,50,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3,5,Can kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,179,kutunun,chatcmpl-9IUYLrbDITlkkBXR0xz21EjJZAHov,length,0,2,-0.017063124,2,-0.017063124,1,-4.079979,**,-12.0794735,Can,-12.360416,M,-15.08284,"
",-15.613829,\(,-16.521276,3,-16.947617,`,-17.410307,K,-17.994373, ,-18.179415,İ,-18.229523,C,-19.06113,The,-19.22845,S,-19.241093,5,-19.271383,\[,-19.348854,２,-19.407803,***,-19.439402,B,-19.458397,2,assistant,1714194377,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,243,244,97,,,,,,,,,,,,
172,2,Ullman Expansion,110,2C-TR/50,2C-TR,50,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,84,kutunun,chatcmpl-9IUYLJJic6XLu38sYW8IMQ2cvBfmh,length,0,2,-4.370295e-05,2,-4.370295e-05,1,-10.043066,**,-16.200632,"
",-16.889158,3,-18.497988, ,-19.866358,​,-20.497862,Can,-20.991991,２,-21.071497,"

",-22.108385,Se,-22.79767,4,-22.827806,***,-22.900934,-,-22.933044,İ,-23.083591,​​,-23.084272,`,-23.21091,M,-23.55054,S,-23.677658,*,-23.693201,2,assistant,1714194377,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,303,304,97,,,,,,,,,,,,
173,2,Ullman Expansion,110,2C-TR/50,2C-TR,50,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,86,kutunun,chatcmpl-9IUYMucd5mfjWvcxyyVVdFZ8QL1hv,length,0,1,0.0,1,0.0,**,-17.090092,2,-18.390165,"
",-18.507742, ,-18.913372,Sorry,-21.82294,İ,-21.909367,3,-21.982807,K,-22.111454,-,-22.176258,"

",-22.454086,I,-23.294262,   ,-23.509678,`,-23.528381,*,-23.693657,​,-23.745165,A,-23.934593,***,-24.00158,  ,-24.18095,１,-24.313688,1,assistant,1714194378,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,362,363,97,,,,,,,,,,,,
174,2,Ullman Expansion,111,2B-TR/51,2B-TR,51,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3/2B,5,Can kedinin {CEVAP} üstünde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,178,kutunun,chatcmpl-9IUYMVaPpsrw64bgitfoZvSC4LmfL,length,0,2,-3.9530823e-05,2,-3.9530823e-05,Can,-10.730596,**,-11.200723,1,-12.813622,M,-14.773507,"
",-15.036162,3,-15.90116,K,-15.956004, ,-16.923323,C,-17.218195,İ,-17.528719,5,-17.653591,`,-17.673908,\(,-17.701824,S,-17.8898,4,-18.076239,"""",-18.089893,The,-18.825083,[,-18.897764,O,-18.899086,2,assistant,1714194378,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,227,228,98,,,,,,,,,,,,
175,2,Ullman Expansion,111,2B-TR/51,2B-TR,51,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2B,6,Can kediyi {CEVAP} üstünde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,75,kutunun,chatcmpl-9IUYNILKhjH8Dr4RBPPhNZXbK856c,length,0,2,-3.1281633e-07,2,-3.1281633e-07,**,-15.8755455,"
",-16.028486,1,-16.746918,Can,-17.288334, ,-19.251503,3,-19.955618,Se,-20.784807,"

",-20.866568,​,-21.21447,İ,-21.52007,K,-21.677269,"""",-21.956638,S,-22.315044,-,-22.41109,２,-22.66677,C,-22.700676,​​,-22.756313,***,-22.962269,M,-22.993406,2,assistant,1714194379,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,288,289,98,,,,,,,,,,,,
176,2,Ullman Expansion,111,2B-TR/51,2B-TR,51,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,3,8_TR/2B,8,Kedi {CEVAP} üstünden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,77,kutunun,chatcmpl-9IUYOdzb0K9ALNrcP2VEYHleLEp80,length,0,1,0.0,1,0.0,2,-17.39474,**,-20.033768, ,-21.17725,"
",-21.815311,K,-22.39042,Sorry,-22.94172,İ,-23.134996,I,-24.065708,3,-24.068758,-,-25.020962,​,-25.233425,A,-25.331459,１,-25.428284,M,-25.43793,L,-25.5603,"

",-25.905811,C,-26.047268,***,-26.115952,   ,-26.124205,1,assistant,1714194380,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,349,350,98,,,,,,,,,,,,
177,2,Ullman Expansion,112,2D-TR/52,2D-TR,52,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Expansion: 2D (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2D, 6_TR/2D, 7_TR, 8_TR§",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3/2D,5,Mehmet kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,180,kutunun,chatcmpl-9IUYOWEOmDa5x8FBdHnHQzFxxrCJY,length,0,1,-0.00065822725,1,-0.00065822725,2,-7.438387,M,-9.742624,**,-11.580294,K,-14.364485,`,-15.997271,CE,-16.052874, ,-16.062696,Can,-16.08362,3,-16.31811,"
",-16.617777,C,-16.791399,İ,-16.970648,\(,-16.999449,The,-17.379538,{,-17.64905,***,-17.809402,S,-17.841633,"""",-17.955824,[,-18.175535,1,assistant,1714194380,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,216,217,99,,,,,,,,,,,,
178,2,Ullman Expansion,112,2D-TR/52,2D-TR,52,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Expansion: 2D (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2D, 6_TR/2D, 7_TR, 8_TR§",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2D,6,Mehmet kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,93,kutunun,chatcmpl-9IUYPkDQCoqrvjb6xb8UseP15kMOe,length,0,1,-0.00025645216,1,-0.00025645216,2,-8.269195,M,-16.672306,"
",-17.192472,**,-17.201561,K,-18.342213,3,-18.456501, ,-18.98816,İ,-19.211823,​,-20.1326,-,-20.801533,B,-20.995255,C,-21.156937,0,-21.17905,"

",-21.53553,*,-21.99321,Se,-22.042074,`,-22.051933,Bu,-22.174908,S,-22.248375,1,assistant,1714194381,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,278,279,99,,,,,,,,,,,,
