,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_5_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_8_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_7_bytes,choices_0_logprobs_content_0_top_logprobs_4_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_11_bytes,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_10_bytes
133,2,Ullman Expansion,75,2B-EN/27,2B-EN,27,2B,Unexpected Transfer,Relationship,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it on the basket. He leaves the room and goes to school. While John is away, Mark takes the cat off the basket and puts it on the box. Mark leaves the room and goes to work. John comes back from school and enters the room. John looks around the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: 2B (English),English,,,"5_EN/2B, 6_EN/2B, 7_EN, 8_EN/2B",3,English,You are a helpful assistant.,1,6_EN/2B,6,John will look for the cat on the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Action,70,box,chatcmpl-9INFCvMRHb9PaiTfwKehGSsWhHVfr,length,0,2,-3.106736e-05,2,-3.106736e-05,1,-10.393548,**,-15.158137,3,-16.452896,"
",-16.791801,Since,-19.40305,The,-20.58736,２,-21.412445, ,-22.028301,***,-22.369125,`,-22.8015,Based,-22.886942,```,-22.998722,"

",-23.02383,,-23.045227,Given,-23.057285,I,-23.184486,John,-23.275696,"  
",-23.457054,Correct,-23.484756,2,assistant,1714166282,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,198,199,84,,,,,,,,,,,
134,2,Ullman Expansion,75,2B-EN/27,2B-EN,27,2B,Unexpected Transfer,Relationship,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it on the basket. He leaves the room and goes to school. While John is away, Mark takes the cat off the basket and puts it on the box. Mark leaves the room and goes to work. John comes back from school and enters the room. John looks around the room. He doesn’t know what happened in the room when he was away.",English,Ullman Expansion: 2B (English),English,,,"5_EN/2B, 6_EN/2B, 7_EN, 8_EN/2B",3,English,You are a helpful assistant.,3,8_EN/2B,8,The cat jumps off of the {RESPONSE}.,"box, basket",Closed-ended,English,,,0,Reality,72,box,chatcmpl-9INFDrZ2TqLQ6rfIFwk5VwjOUa9PV,length,0,1,-1.11603495e-05,1,-1.11603495e-05,2,-11.406212,**,-19.078453,3,-20.762133, ,-21.712725,"
",-22.521692,The,-23.941433,Since,-24.025131,１,-24.20444,***,-25.273014,​,-25.547306,*,-26.078827,"

",-26.195667,₁,-26.512104,<|end|>,-26.626637,I,-26.744926,,-26.821632,4,-26.92891,`,-26.934078,Sorry,-26.94262,1,assistant,1714166283,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,239,240,84,,,,,,,,,,,
135,2,Ullman Expansion,76,2B-TR/28,2B-TR,28,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Expansion: 2B (Turkish),Turkish,,,"5_TR-1/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,0,5_TR-1/2B,5,Can kedinin {CEVAP} üstünde olduğunu düşünüyor.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Thought,73,kutunun,chatcmpl-9INFELs0uvuHrtXVramE7C65JqlDs,length,0,2,-3.6431527e-05,2,-3.6431527e-05,Can,-10.364889,**,-12.611977,1,-14.219574,"
",-14.243385,M,-16.036934,3,-17.188158, ,-17.397133,K,-17.427046,C,-18.188843,`,-18.54309,İ,-18.929941,5,-18.95241,\(,-18.955046,"""",-19.145697, Can,-19.203098,O,-19.424383,4,-19.453714,S,-19.459764,The,-19.771273,2,assistant,1714166284,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,229,230,85,,,,,,,,,,,
136,2,Ullman Expansion,76,2B-TR/28,2B-TR,28,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Expansion: 2B (Turkish),Turkish,,,"5_TR-1/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2B,6,Can kediyi {CEVAP} üstünde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,75,kutunun,chatcmpl-9INFE3fr1ruI2xbxpKJkrDoh9SOBH,length,0,2,-1.0280384e-06,2,-1.0280384e-06,1,-14.534108,**,-15.257522,"
",-15.7831335,Can,-17.212297,3,-18.882845, ,-19.009705,Se,-19.918173,​,-20.091982,İ,-20.99809,"

",-21.363554,２,-21.727781,"""",-21.946526,S,-21.963327,-,-21.97569,K,-21.986155,​​,-22.020441,M,-22.253447,`,-22.317705,4,-22.40054,2,assistant,1714166284,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,290,291,85,,,,,,,,,,,
137,2,Ullman Expansion,76,2B-TR/28,2B-TR,28,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,Ullman Expansion: 2B (Turkish),Turkish,,,"5_TR-1/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,3,8_TR/2B,8,Kedi {CEVAP} üstünden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,77,kutunun,chatcmpl-9INFFZIxcVHdgvlzuemTadTAxx96p,length,0,1,-1.2664457e-06,1,-1.2664457e-06,2,-13.87304,**,-16.50314,"
",-16.850569, ,-18.397602,K,-19.355501,3,-19.595304,İ,-20.42726,Sorry,-20.623629,-,-21.112669,​,-21.404772,"

",-22.102493,M,-22.108175,Can,-22.212065,I,-22.42565,***,-22.603216,１,-22.750624,*,-22.795874,Ö,-23.015722,L,-23.124334,1,assistant,1714166285,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,351,352,85,,,,,,,,,,,
138,2,Ullman Expansion,77,2B-TR/29,2B-TR,29,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV Zan)",Turkish,1.0,,"5_TR-2/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,0,5_TR-2/2B,5,Can kedinin {CEVAP} üstünde olduğunu zannediyor.,"kutunun, sepetin",Closed-ended,Turkish,1.0,,1,Thought,74,kutunun,chatcmpl-9INFGsgSYNhFPxvNMs4fsnXWcLYj6,length,0,2,-0.00013142951,2,-0.00013142951,1,-9.310629,Can,-10.37932,**,-12.237032,M,-12.636011,"
",-14.108509,K,-14.994461,3,-15.754156,C,-16.342302, ,-16.49161,5,-16.944332,İ,-17.207596,S,-17.381308,\(,-17.4277,The,-17.696167,`,-17.900568,4,-17.995817,B,-18.01464,O,-18.13814,Bu,-18.147797,2,assistant,1714166286,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,227,228,86,,,,,,,,,,,
139,2,Ullman Expansion,77,2B-TR/29,2B-TR,29,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV Zan)",Turkish,1.0,,"5_TR-2/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2B,6,Can kediyi {CEVAP} üstünde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,75,kutunun,chatcmpl-9INFHhJ08Wlz07KxHxaI36F70pZdX,length,0,2,-1.504853e-06,2,-1.504853e-06,1,-13.995686,"
",-15.137033,**,-15.481276,Can,-16.205639,3,-18.396915, ,-18.577915,Se,-18.774996,​,-20.117184,"

",-20.281397,S,-20.358446,K,-20.391214,İ,-20.509752,２,-21.40034,-,-21.484182,C,-21.601816,SE,-21.633146,"""",-21.807407,M,-21.833162,B,-21.973942,2,assistant,1714166287,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,288,289,86,,,,,,,,,,,
140,2,Ullman Expansion,77,2B-TR/29,2B-TR,29,2B,Unexpected Transfer,Relationship,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin üstüne koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetin üstünden alıyor ve kutunun üstüne koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. Can odada etrafa bakıyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2B (Turkish, FBV Zan)",Turkish,1.0,,"5_TR-2/2B, 6_TR/2B, 7_TR, 8_TR/2B",4,Turkish,Yardımsever bir asistansın.,3,8_TR/2B,8,Kedi {CEVAP} üstünden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,77,kutunun,chatcmpl-9INFI9GO60YELTECKtKrD22gGtUFP,length,0,1,-1.9361265e-07,1,-1.9361265e-07,2,-16.311947,**,-19.4054,"
",-19.83921, ,-20.171762,K,-21.47171,İ,-22.083717,Sorry,-22.31956,3,-22.845566,M,-23.453709,I,-23.540937,-,-23.553185,​,-24.101278,"

",-24.477098,A,-24.492046,１,-24.571611,   ,-24.719051,Can,-24.872845,L,-24.951397,₁,-24.980717,1,assistant,1714166288,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,349,350,86,,,,,,,,,,,
141,2,Ullman Expansion,78,2D-EN/30,2D-EN,30,2D,Unexpected Transfer,The Other,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John and Mark come back and enter the room. They don’t know what happened in the room when they were away.",English,Ullman Expansion: 2D (English),English,,,"5_EN/2D, 6_EN/2D, 7_EN, 8_EN",3,English,You are a helpful assistant.,0,5_EN/2D,5,Mark thinks that the cat is in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Thought,87,box,chatcmpl-9INFJDxwuWgnroOHPzuFvyQPYrpd9,length,0,1,-0.00025990538,1,-0.00025990538,2,-8.267686,**,-12.905717,Mark,-14.917443,The,-16.544786, ,-16.675682,Since,-16.883219,`,-18.21022,3,-18.388523,{,-18.411694,"
",-18.411816,Respond,-18.446482,0,-19.280262,Given,-19.331839,Based,-19.402122,***,-19.474533,Before,-19.502254,Answer,-19.569695,[,-19.575954,In,-19.754328,1,assistant,1714166289,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,150,151,87,,,,,,,,,,,
142,2,Ullman Expansion,78,2D-EN/30,2D-EN,30,2D,Unexpected Transfer,The Other,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John and Mark come back and enter the room. They don’t know what happened in the room when they were away.",English,Ullman Expansion: 2D (English),English,,,"5_EN/2D, 6_EN/2D, 7_EN, 8_EN",3,English,You are a helpful assistant.,1,6_EN/2D,6,Mark will look for the cat in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Action,88,box,chatcmpl-9INFJp90I6TfFsOZ7oOvOsaKxKpI5,length,0,1,-0.0004951291,1,-0.0004951291,2,-7.6111593,**,-17.262665,3,-18.520504,"
",-18.669275, ,-19.114292,Since,-20.228458,The,-21.6904,１,-21.851454,He,-22.06496,`,-22.342289,Mark,-22.414776,"

",-22.427853,Correct,-22.669195,,-22.760775,*,-22.868507,***,-22.889778,-,-22.964293,4,-23.076817,₁,-23.079437,1,assistant,1714166289,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,193,194,87,,,,,,,,,,,
143,2,Ullman Expansion,78,2D-EN/30,2D-EN,30,2D,Unexpected Transfer,The Other,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John and Mark come back and enter the room. They don’t know what happened in the room when they were away.",English,Ullman Expansion: 2D (English),English,,,"5_EN/2D, 6_EN/2D, 7_EN, 8_EN",3,English,You are a helpful assistant.,3,8_EN,8,The cat jumps out of the {RESPONSE}.,"box, basket",Closed-ended,English,,,0,Reality,90,box,chatcmpl-9INFK7QQSWVp9PQ50GEBqpvRKv6Uo,length,0,1,0.0,1,0.0,2,-17.161243, ,-20.870926,**,-21.05478,"
",-22.820477,The,-24.183128,3,-24.290527,Since,-25.319525,１,-25.659292,₁,-25.805729,,-26.237555,"

",-26.747562,   ,-26.980896,​,-27.050756,Sorry,-27.143196,This,-27.208183,I,-27.34463,*,-27.345177,***,-27.3534,If,-27.391468,1,assistant,1714166290,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,234,235,87,,,,,,,,,,,
144,2,Ullman Expansion,79,2D-TR/31,2D-TR,31,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,Ullman Expansion: 2D (Turkish),Turkish,,,"5_TR-1/2D, 6_TR/2D, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,0,5_TR-1/2D,5,Mehmet kedinin {CEVAP} içinde olduğunu düşünüyor.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Thought,91,kutunun,chatcmpl-9INFLUHPs48jwRyVjhLMEfa4GUmHA,length,0,1,-0.056974344,1,-0.056974344,2,-2.8941402,M,-10.357813,**,-12.750404,K,-16.091825,Can,-16.757496,"
",-16.860804, ,-16.883518,`,-17.58886,\(,-17.662779,İ,-17.796204,3,-17.835527,{,-17.95793,C,-18.486547,The,-18.957619,[,-18.992746,*,-19.34538,Since,-19.38623,B,-19.464218,"""",-19.467218,1,assistant,1714166291,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,218,219,88,,,,,,,,,,,
145,2,Ullman Expansion,79,2D-TR/31,2D-TR,31,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,Ullman Expansion: 2D (Turkish),Turkish,,,"5_TR-1/2D, 6_TR/2D, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2D,6,Mehmet kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,93,kutunun,chatcmpl-9INFMPOU6MX471BCIE6spGmANaPOL,length,0,1,-0.0002885106,1,-0.0002885106,2,-8.151843,M,-15.49097,**,-17.071949,K,-17.460842,"
",-17.605436,3,-17.785746, ,-18.12064,İ,-18.321762,​,-20.180317,-,-20.22148,0,-20.333912,Son,-20.608034,B,-20.703573,C,-20.865149,"

",-20.879852,4,-21.272787,S,-21.363033,Bu,-21.507797,*,-21.54542,1,assistant,1714166292,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,280,281,88,,,,,,,,,,,
146,2,Ullman Expansion,79,2D-TR/31,2D-TR,31,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,Ullman Expansion: 2D (Turkish),Turkish,,,"5_TR-1/2D, 6_TR/2D, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,95,kutunun,chatcmpl-9INFM7ezB9n4WF5scASU2gVb4xXsu,length,0,1,-1.9361265e-07,1,-1.9361265e-07,2,-15.678015, ,-19.212917,"
",-19.376202,**,-19.575577,K,-21.142088,İ,-21.513214,M,-22.409885,3,-22.448599,Sorry,-22.798464,-,-22.940908,I,-23.700768,​,-23.758121,"

",-23.786255,A,-23.81891,１,-24.64339,Ö,-24.700191,L,-24.729216,*,-24.74176,​​,-24.788673,1,assistant,1714166292,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,339,340,88,,,,,,,,,,,
147,2,Ullman Expansion,80,2D-TR/32,2D-TR,32,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Expansion: 2D (Turkish, FBV Zan)",Turkish,1.0,,"5_TR-2/2D, 6_TR/2D, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,0,5_TR-2/2D,5,Mehmet kedinin {CEVAP} içinde olduğunu zannediyor.,"kutunun, sepetin",Closed-ended,Turkish,1.0,,1,Thought,92,kutunun,chatcmpl-9INFNeMdWo12vjAp4DO7ULDUoSKpj,length,0,1,-4.727906e-05,1,-4.727906e-05,2,-10.633085,M,-11.152071,**,-11.839272,K,-14.858635, ,-15.576443,CE,-15.607191,"
",-15.610798,3,-15.929655,`,-16.365194,Can,-16.397825,C,-16.551235,İ,-17.012608,S,-17.673874,0,-17.846468,{,-17.853424,***,-17.86716,[,-17.936668,"""",-17.995321,O,-18.129759,1,assistant,1714166293,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,216,217,89,,,,,,,,,,,
148,2,Ullman Expansion,80,2D-TR/32,2D-TR,32,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Expansion: 2D (Turkish, FBV Zan)",Turkish,1.0,,"5_TR-2/2D, 6_TR/2D, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2D,6,Mehmet kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,93,kutunun,chatcmpl-9INFOHMW857OGXdHzM9T8fq0ivdTI,length,0,1,-4.465658e-05,1,-4.465658e-05,2,-10.021604,**,-16.526857,"
",-17.050173,M,-17.589148,K,-18.565731,3,-18.579248, ,-18.806345,İ,-19.056961,​,-19.903276,-,-20.477322,0,-21.15256,B,-21.334677,C,-21.351435,"

",-21.543623,`,-21.622192,​​,-21.656385,*,-21.794937,***,-21.806467,Se,-21.90714,1,assistant,1714166294,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,278,279,89,,,,,,,,,,,
149,2,Ullman Expansion,80,2D-TR/32,2D-TR,32,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Expansion: 2D (Turkish, FBV Zan)",Turkish,1.0,,"5_TR-2/2D, 6_TR/2D, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,95,kutunun,chatcmpl-9INFO36yEoqXtCoTGOnMtDdhJXTUr,length,0,1,-4.3202e-07,1,-4.3202e-07,2,-15.171066,**,-16.34437,"
",-17.623789, ,-18.547104,K,-20.517853,İ,-20.522911,3,-21.108685,Sorry,-21.742962,-,-22.003094,​,-22.018288,M,-22.042551,***,-22.08396,"

",-22.144413,I,-23.256891,0,-23.354427,*,-23.376236,Ö,-23.412079,A,-23.420101,​​,-23.43026,1,assistant,1714166294,gpt-4-turbo-2024-04-09,chat.completion,fp_0e47b86dd9,1,337,338,89,,,,,,,,,,,
150,2,Ullman Expansion,98,1-TR/49,1-TR,49,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-3,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,1.0,1,Belief,166,çikolata,chatcmpl-9INFQL0PvvkgNcKHgwQpgkjvyV8ZQ,length,0,2,-5.080963e-06,2,-5.080963e-06,**,-12.383107,"
",-14.996009,1,-15.744321,E,-15.937642,İ,-17.001839,\(,-17.130104, ,-17.154099,3,-17.515202,`,-17.713766,Ç,-17.809132,0,-18.081911,```,-18.328854,"""",-18.503971,Po,-18.56281,２,-19.12811,Bu,-19.313408,₂,-19.35568,-,-19.38408,,-19.421019,2,assistant,1714166296,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,199,200,90,,,,,,,,,,,
