,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_10_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_19_bytes
157,2,Ullman Expansion,100,1B-TR/75,1B-TR,75,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV San)",Turkish,,1.0,"1_TR-3/1B, 2_TR/1B, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR/1B,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,,1,Action,27,belirsizlik,chatcmpl-9IMGKSddNanukHJ4RXk0GHDDrNtc0,length,0,2,-0.11857847,2,-0.11857847,1,-2.2175527,3,-5.8625245, ,-10.123263,Y,-11.718358,4,-11.811238,İ,-12.172081,Ç,-12.383751,0,-12.521422,"
",-12.622451,5,-12.745596,-,-13.187409,E,-13.61462,B,,-13.640767,{,-13.774651,**,-13.828384,Bu,-14.176233,6,-14.305729,Ben,-14.380559,A,-14.454784,2,assistant,1714162508,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,299,300,92,,,,,,,
158,2,Ullman Expansion,100,1B-TR/75,1B-TR,75,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV San)",Turkish,,1.0,"1_TR-3/1B, 2_TR/1B, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,30,patlamış mısır,chatcmpl-9IMGKAIM0oHhkhp3GRDLzDLXemCqa,length,0,2,-0.030051883,2,-0.030051883,1,-3.5241392,Ç,-10.331266,3,-10.35651,B,-11.404783,Ben,-11.872301, ,-11.918114,İ,-12.358864,Bu,-12.43066,\xc5,-12.682137,"
",-12.764103,Y,-12.919186,Pat,-13.188598,Ö,,-13.372019,0,-13.391413,E,-13.794334,Ü,-14.052348,Tek,-14.0820265,-,-14.090429,Ik,-14.099225,2,assistant,1714162508,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,383,384,92,,,,,,,
159,2,Ullman Expansion,101,1C-TR/49,1C-TR,49,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-3,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,1.0,1,Belief,172,patlamış mısır,chatcmpl-9IMGL3h4MWtKF2Mxpmgulv1CgA7nG,length,0,1,-0.48696014,1,-0.48696014,2,-0.95954204,E,-7.860768,C,-8.31891,Tor,-8.376489,Bu,-8.474397,3,-8.496074,İ,-8.692075,Do,-8.777682,0,-9.144912,Y,-9.502622,Po,-9.603446,**,-9.670585,As,,-9.772716,Ö,-10.090087,R,-10.208394,Bur,-10.260648,{,-10.498078,Ben,-10.506122,Ç,-10.574557,1,assistant,1714162509,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,272,273,93,,,,,,,
160,2,Ullman Expansion,101,1C-TR/49,1C-TR,49,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9IMGLtjtK3j1ab0zB8k12SpP3FmQO,length,0,2,-0.1598625,2,-0.1598625,1,-1.9132385, ,-9.972523,"
",-11.358014,3,-11.466731,Ç,-11.8044615,{,-12.1488905,Y,-12.361926,"""",-12.490608,Pat,-12.5075655,-,-12.536018,0,-12.68574,**,-12.794551,4,,-13.189507,C,-13.212184,İ,-13.230533,(,-13.405988,[,-13.954083,pat,-13.976898,E,-14.066414,2,assistant,1714162509,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,350,351,93,,,,,,,
161,2,Ullman Expansion,101,1C-TR/49,1C-TR,49,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,40,patlamış mısır,chatcmpl-9IMGMZmOxXglB9Q6JosVkxcfu0VAZ,length,0,1,-0.4842376,1,-0.4842376,2,-0.95797914,Ç,-10.1747265, ,-10.196447,Pat,-10.945542,3,-11.437636,0,-11.789462,"
",-11.8793955,ç,-12.702446,pat,-12.704772,İ,-12.755985,Ö,-12.804298,Y,-12.848169,-,,-13.193544,"""",-13.20536,4,-13.31351,B,-13.323719,ş,-13.420036,**,-13.443374,E,-14.135481,1,assistant,1714162510,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,434,435,93,,,,,,,
162,2,Ullman Expansion,102,1D-TR/49,1D-TR,49,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-3,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,1.0,1,Belief,174,patlamış mısır,chatcmpl-9IMGMq6q2XjMA22RK6wkEtiAw480k,length,0,2,-0.35106054,2,-0.35106054,1,-1.2530056,E,-5.3260474,Tor,-6.2785907,3,-7.4822707,Y,-7.818168,Po,-8.083239,R,-8.210512,C,-8.4016285,0,-8.451403,İ,-8.547226,"""",-8.645102,Do,-8.749353,Ç,,-9.201052,B,-9.426138,{,-9.48757,4,-9.566715, ,-9.6494255,Tek,-9.661921,"""E",-9.783628,2,assistant,1714162510,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,209,210,94,,,,,,,
163,2,Ullman Expansion,102,1D-TR/49,1D-TR,49,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9IMGMUrqHaCF7EUdkVlA19pdZB3iH,length,0,1,-0.34002957,1,-0.34002957,2,-1.2441815, ,-11.278634,3,-11.704183,E,-11.912416,Y,-12.202508,Ç,-12.28048,"
",-12.464094,"""",-12.764337,0,-12.882036,{,-12.969797,4,-13.403037,**,-13.490729,Pat,,-13.529718,B,-13.612322,-,-13.642371,C,-13.677687,İ,-13.890034,12,-14.105364,5,-14.404412,1,assistant,1714162510,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,287,288,94,,,,,,,
164,2,Ullman Expansion,102,1D-TR/49,1D-TR,49,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,50,patlamış mısır,chatcmpl-9IMGN6c5aCZPPAcrkHfLFIXzsqli4,length,0,1,-0.3850306,1,-0.3850306,2,-1.141941, ,-9.860393,Pat,-9.985951,Ç,-9.992574,3,-10.097936,0,-10.391613,B,-11.055449,E,-11.147842,Y,-11.512273,pat,-11.610755,Bu,-11.938899,Ö,-12.032408,"
",,-12.113399,-,-12.313922,İ,-12.360001,S,-12.647576,4,-12.676919,"""",-12.711262,Tek,-12.843646,1,assistant,1714162511,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,371,372,94,,,,,,,
165,2,Ullman Expansion,108,2-TR/50,2-TR,50,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3,5,Can kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,176,sepetin,chatcmpl-9IMGN0vNatz47Ivw7XteRdZyZUUga,length,0,2,-0.29972017,2,-0.29972017,1,-1.366876,3,-6.7081237,K,-6.7095923,İ,-8.460427,Do,-8.566321, ,-8.820504,**,-9.057984,4,-9.149533,Y,-9.335372,C,-9.439435,B,-9.564385,{,-10.224683,5,,-10.313031,Can,-10.315087,(,-10.540381,R,-10.610442,O,-10.764716,CE,-10.807946,"""",-10.831195,2,assistant,1714162511,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,210,211,95,,,,,,,
166,2,Ullman Expansion,108,2-TR/50,2-TR,50,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,57,sepetin,chatcmpl-9IMGOIzh6uZaaaXkUKafbrF0jHpjN,length,0,2,-0.31798705,2,-0.31798705,1,-1.3012615,3,-10.283342, ,-10.475547,"
",-10.579017,K,-10.760732,Se,-11.81213,4,-11.816459,Ç,-12.232793,-,-12.313152,"""",-12.498088,0,-12.538301,se,-12.545201,k,,-12.779964,ş,-12.833268,**,-13.115133,SE,-13.124434,B,-13.223798,Y,-13.255968,İ,-13.509727,2,assistant,1714162512,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,270,271,95,,,,,,,
167,2,Ullman Expansion,108,2-TR/50,2-TR,50,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,59,kutunun,chatcmpl-9IMGOEKm9YCImYSb6ANaqU3YjYocG,length,0,1,-0.03099379,1,-0.03099379,2,-3.4910824, ,-10.365926,Ç,-12.733965,3,-12.912195,K,-13.151289,0,-13.542427,-,-14.303838,Ö,-14.650204,Y,-14.819888,**,-14.831257,"
",-14.844412,12,-14.868137,4,,-14.967304,B,-14.973094,"""",-14.986461,ş,-15.236818,bir,-15.42042,ç,-15.471882,S,-15.638605,1,assistant,1714162512,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,329,330,95,,,,,,,
168,2,Ullman Expansion,109,2A-TR/65,2A-TR,65,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2A (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3/2A,5,Can kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sandığın",Closed-ended,Turkish,,1.0,1,Thought,202,kutunun,chatcmpl-9IMGPZ3RZP732wHCGdUU3muJtjCdT,length,0,2,-0.5459855,2,-0.5459855,1,-0.88709193,3,-5.3822665,K,-7.0446334,0,-7.3354373,**,-7.802463,4,-8.067197,{,-8.161485,İ,-8.1793165,C,-8.232856,Do,-9.132205, ,-9.309251,Y,-9.453422,Son,,-9.463857,5,-9.464118,CE,-9.465749,R,-9.694026,B,-10.0137415,Top,-10.217397,6,-10.300231,2,assistant,1714162513,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,219,220,96,,,,,,,
169,2,Ullman Expansion,109,2A-TR/65,2A-TR,65,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2A (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2A,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sandığın",Closed-ended,Turkish,,,1,Action,203,kutunun,chatcmpl-9IMGPnlW2NGdl1X9V6ncYoDHAvIGD,length,0,2,-0.26840913,2,-0.26840913,1,-1.4476103,3,-9.431222,K,-10.022235, ,-10.8675375,Ç,-10.895069,4,-11.270561,B,-12.087757,İ,-12.18383,-,-12.33889,0,-12.35703,Ö,-12.453617,Y,-12.560645,"""",,-12.577695,"
",-12.651348,ş,-12.69914,k,-12.817341,S,-13.019684,**,-13.115844,ç,-13.136837,2,assistant,1714162513,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,279,280,96,,,,,,,
170,2,Ullman Expansion,109,2A-TR/65,2A-TR,65,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2A (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,3,8_TR/2A,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sandığın",Closed-ended,Turkish,,,0,Reality,204,kutunun,chatcmpl-9IMGQCJpTiNyr4ndynp4cPhmjfKcJ,length,0,1,-0.1796458,1,-0.1796458,2,-1.8061259, ,-9.491631,3,-11.015732,0,-11.928394,Ç,-12.104639,K,-12.334018,-,-13.034159,4,-13.0676775,"
",-13.206291,**,-13.300977,B,-13.378399,Ö,-13.387137,Y,,-13.592858,İ,-13.711003,"""",-13.729534,Ba,-14.112918,S,-14.249833,5,-14.276319,bir,-14.365251,1,assistant,1714162514,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,338,339,96,,,,,,,
171,2,Ullman Expansion,110,2C-TR/50,2C-TR,50,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3,5,Can kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,179,kutunun,chatcmpl-9IMGQf2NmHIH2enVUYzo9Dj2PKBt1,length,0,2,-0.6590662,2,-0.6590662,1,-0.7348528,3,-7.178712,Do,-7.2593775,K,-7.46856,Y,-8.9666815,**,-9.284459,M,-9.355237,C,-9.428275,İ,-9.554622,R,-9.653409, ,-9.723361,{,-10.064788,(,,-10.072705,4,-10.192718,Can,-10.487756,B,-10.705543,O,-10.924291,Bu,-10.925172,Ö,-11.028323,2,assistant,1714162514,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,243,244,97,,,,,,,
172,2,Ullman Expansion,110,2C-TR/50,2C-TR,50,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,84,kutunun,chatcmpl-9IMGQRjIOVrB0DqtQZpIXKya6Z4SM,length,0,1,-0.36054894,1,-0.36054894,2,-1.1955442, ,-10.046921,3,-10.50513,"
",-10.770999,K,-10.983386,Ç,-12.069853,4,-12.584558,Y,-12.632343,0,-12.800798,-,-12.864295,B,-13.185244,Se,-13.316682,Ö,,-13.318654,**,-13.342964,k,-13.462746,"""",-13.566034,5,-13.575933,İ,-13.829187,ş,-13.917692,1,assistant,1714162514,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,303,304,97,,,,,,,
173,2,Ullman Expansion,110,2C-TR/50,2C-TR,50,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,86,kutunun,chatcmpl-9IMGRfynnpsUyjNogRuYUXWJlQFM6,length,0,2,-0.048569318,2,-0.048569318,1,-3.0543675, ,-9.273707,3,-9.900426,0,-11.120531,K,-11.500914,Ç,-11.8091545,4,-11.909594,-,-11.984553,B,-12.3058605,İ,-12.466831,Y,-12.595342,"
",-12.857197,**,,-12.862978,Ö,-13.249777,"""",-13.314416,E,-13.464739,Ba,-13.509951,A,-13.512742,Son,-13.535276,2,assistant,1714162515,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,362,363,97,,,,,,,
