,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_11_bytes,choices_0_logprobs_content_0_top_logprobs_7_bytes,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_10_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_4_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_3_bytes,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_19_bytes
142,2,Ullman Expansion,78,2D-EN/30,2D-EN,30,2D,Unexpected Transfer,The Other,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John and Mark come back and enter the room. They don’t know what happened in the room when they were away.",English,Ullman Expansion: 2D (English),English,,,"5_EN/2D, 6_EN/2D, 7_EN, 8_EN",3,English,You are a helpful assistant.,1,6_EN/2D,6,Mark will look for the cat in the {RESPONSE}.,"box, basket",Closed-ended,English,,,1,Action,88,box,chatcmpl-9IUh8jb7r4R6zluwbUXNtbiWfTspU,length,0,1,-0.0275255,1,-0.0275255,2,-3.6063752,3,-17.359512,"
",-17.75781,**,-18.155691,Since,-18.609962, ,-19.723228,He,-20.923227,The,-21.009314,"

",-21.065313,Box,-21.273283,​,-22.066004,4,-22.123255,１,-22.352903,Mark,-22.484362,Correct,-22.584589,"  
",-22.684748,`,-22.716555,In,-22.742426,Given,-22.952818,1,assistant,1714194922,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,193,194,87,,,,,,,,,,,
143,2,Ullman Expansion,78,2D-EN/30,2D-EN,30,2D,Unexpected Transfer,The Other,"In the room there are John, Mark, a cat, a box, and a basket. John takes the cat and puts it in the basket. He leaves the room and goes to school. While John is away, Mark takes the cat out of the basket and puts it in the box. Mark leaves the room and goes to work. John and Mark come back and enter the room. They don’t know what happened in the room when they were away.",English,Ullman Expansion: 2D (English),English,,,"5_EN/2D, 6_EN/2D, 7_EN, 8_EN",3,English,You are a helpful assistant.,3,8_EN,8,The cat jumps out of the {RESPONSE}.,"box, basket",Closed-ended,English,,,0,Reality,90,box,chatcmpl-9IUh83tqVZzrzTcM9FHecJxUsZpUg,length,0,1,-4.3202e-07,1,-4.3202e-07,2,-14.803928,**,-17.53771, ,-19.255959,"
",-20.223768,3,-21.201942,The,-21.621368,１,-22.562294,Since,-22.970646,***,-23.142107,₁,-23.643772,*,-23.69125,"

",-23.881084,​,-23.913706,Sorry,-23.974644,,-24.00543,I,-24.258472,   ,-24.346024,If,-24.691946,Correct,-24.751741,1,assistant,1714194922,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,234,235,87,,,,,,,,,,,
144,2,Ullman Expansion,79,2D-TR/31,2D-TR,31,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,Ullman Expansion: 2D (Turkish),Turkish,,,"5_TR-1/2D, 6_TR/2D, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,0,5_TR-1/2D,5,Mehmet kedinin {CEVAP} içinde olduğunu düşünüyor.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Thought,91,kutunun,chatcmpl-9IUh94iKXa6mjofpXlDFK878d90Wv,length,0,1,-0.0007784157,1,-0.0007784157,2,-7.18734,M,-11.024822,**,-12.172909,K,-16.249384,"
",-16.330486,Can,-16.388788,`,-16.886662, ,-17.103817,CE,-17.191498,3,-17.553234,İ,-17.593458,C,-17.877884,\(,-18.199894,S,-18.609816,0,-18.644138,[,-18.66756,***,-18.769226,{,-18.777115,B,-18.918179,1,assistant,1714194923,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,218,219,88,,,,,,,,,,,
145,2,Ullman Expansion,79,2D-TR/31,2D-TR,31,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,Ullman Expansion: 2D (Turkish),Turkish,,,"5_TR-1/2D, 6_TR/2D, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2D,6,Mehmet kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,93,kutunun,chatcmpl-9IUh96IvNuvBwbO6eHGeEUtmyTwAv,length,0,1,-0.00019030878,1,-0.00019030878,2,-8.568375,M,-16.131382,"
",-16.799768,**,-17.41224,3,-17.72911,K,-18.147987, ,-18.46853,İ,-18.775824,-,-20.389776,​,-20.438643,0,-20.58956,"

",-20.715343,C,-21.188562,4,-21.348118,B,-21.362597,Son,-21.45023,S,-21.743086,Bu,-21.903095,Se,-21.943453,1,assistant,1714194923,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,280,281,88,,,,,,,,,,,
146,2,Ullman Expansion,79,2D-TR/31,2D-TR,31,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,Ullman Expansion: 2D (Turkish),Turkish,,,"5_TR-1/2D, 6_TR/2D, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,95,kutunun,chatcmpl-9IUhAwIGBY321CfONKfK0IbSqtWxc,length,0,1,-1.3856493e-06,1,-1.3856493e-06,2,-13.662408,"
",-16.451899,**,-17.68916, ,-18.142881,K,-18.564085,3,-19.54001,M,-20.174664,İ,-20.344786,-,-21.326189,​,-21.72325,Sorry,-21.77549,"

",-21.776993,0,-22.258245,I,-22.69705,*,-22.746977,4,-22.921911,A,-23.163618,***,-23.1693,​​,-23.201212,1,assistant,1714194924,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,339,340,88,,,,,,,,,,,
147,2,Ullman Expansion,80,2D-TR/32,2D-TR,32,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Expansion: 2D (Turkish, FBV Zan)",Turkish,1.0,,"5_TR-2/2D, 6_TR/2D, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,0,5_TR-2/2D,5,Mehmet kedinin {CEVAP} içinde olduğunu zannediyor.,"kutunun, sepetin",Closed-ended,Turkish,1.0,,1,Thought,92,kutunun,chatcmpl-9IUhBLrDSZ17DpeoYbKFPD1BVi3Fr,length,0,1,-5.1331983e-05,1,-5.1331983e-05,2,-10.511557,M,-11.206936,**,-11.592123,K,-14.989483,"
",-15.705549, ,-16.17874,3,-16.24566,CE,-16.349045,`,-16.393446,C,-16.70051,İ,-17.296362,Can,-17.383265,{,-17.64208,\(,-17.90147,0,-18.19282,***,-18.237411,[,-18.280107,S,-18.349556,"""",-18.506956,1,assistant,1714194925,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,216,217,89,,,,,,,,,,,
148,2,Ullman Expansion,80,2D-TR/32,2D-TR,32,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Expansion: 2D (Turkish, FBV Zan)",Turkish,1.0,,"5_TR-2/2D, 6_TR/2D, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2D,6,Mehmet kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,93,kutunun,chatcmpl-9IUhCzPxGU7wnQp9ImRTI7bZuBmMu,length,0,1,-5.7411373e-05,1,-5.7411373e-05,2,-9.773321,"
",-15.880077,M,-15.882986,**,-16.226059,K,-17.693789,3,-17.779045, ,-17.986147,İ,-18.221165,​,-19.262596,-,-19.693405,0,-20.029114,"

",-20.088593,C,-20.262506,B,-20.271584,`,-20.508823,Bu,-20.84024,​​,-20.871023,Se,-20.984406,*,-21.070896,1,assistant,1714194926,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,278,279,89,,,,,,,,,,,
149,2,Ullman Expansion,80,2D-TR/32,2D-TR,32,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Expansion: 2D (Turkish, FBV Zan)",Turkish,1.0,,"5_TR-2/2D, 6_TR/2D, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,95,kutunun,chatcmpl-9IUhCDtHZsPCXUcHTkH316qYpsSjQ,length,0,1,0.0,1,0.0,2,-17.385712,**,-18.537334,"
",-19.123692, ,-19.371647,K,-20.245445,İ,-21.185852,Sorry,-22.056332,M,-22.064436,3,-22.284006,-,-22.888363,"

",-22.976593,I,-23.005173,A,-23.063059,​,-23.465485,​​,-24.074436,*,-24.086226,***,-24.092546,`,-24.194435,Ö,-24.244875,1,assistant,1714194926,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,337,338,89,,,,,,,,,,,
150,2,Ullman Expansion,98,1-TR/49,1-TR,49,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-3,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,1.0,1,Belief,166,çikolata,chatcmpl-9IUhDRiPL9YFzoXopfR9WZnxAbKaT,length,0,2,-9.968313e-06,2,-9.968313e-06,**,-11.697222,"
",-14.490831,E,-14.708513,1,-15.15571,İ,-16.517311, ,-16.655539,3,-16.737648,Ç,-16.968534,\(,-17.144049,`,-17.205757,Po,-17.289812,Et,-17.663622,"""",-18.168627,```,-18.289541,Bu,-18.428621,0,-18.498903,*,-18.554441,[,-18.817001,\[,-18.88083,2,assistant,1714194927,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,199,200,90,,,,,,,,,,,
151,2,Ullman Expansion,98,1-TR/49,1-TR,49,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,7,çikolata,chatcmpl-9IUhDj1Ao2a99Nr1BF6uSasMYx8eR,length,0,2,-4.0603656e-05,2,-4.0603656e-05,1,-10.115325,"
",-15.713418,3,-17.938026,**,-18.268875,E,-18.592058,Ç,-19.527105, ,-20.276222,İ,-20.819157,​,-21.754023,4,-21.878994,ç,-21.880812,"

",-21.918207,-,-22.422955,２,-22.583046,B,-22.866495,```,-23.155197,C,-23.404373,{,-23.57254,T,-23.665262,2,assistant,1714194927,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,277,278,90,,,,,,,,,,,
152,2,Ullman Expansion,98,1-TR/49,1-TR,49,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,10,patlamış mısır,chatcmpl-9IUhEItvVNgYgXNWIQk3BDM9G9YLm,length,0,1,0.0,1,0.0,2,-17.31468,**,-18.969128, ,-19.506058,"
",-20.794243,İ,-21.206253,3,-22.606754,-,-23.442886,E,-23.67511,I,-23.82771,Sorry,-23.85017,​,-24.140688,"

",-24.250599,１,-24.291105,   ,-24.508865,A,-24.620922,₁,-24.929604,​​,-24.985783,*,-25.106272,"""",-25.13536,1,assistant,1714194928,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,361,362,90,,,,,,,,,,,
153,2,Ullman Expansion,99,1A-TR/49,1A-TR,49,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-3,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,1.0,1,Belief,168,patlamış mısır,chatcmpl-9IUhEp4SHvsTAN0CY0wJlW8lalbDo,length,0,2,-7.9418505e-06,2,-7.9418505e-06,**,-11.977785,E,-14.516724,"
",-14.767252,1,-14.916702, ,-16.383556,İ,-16.944756,3,-16.945015,`,-17.145226,Et,-17.56483,Ç,-17.579367,\(,-17.781696,"""",-18.27522,Po,-18.329023,```,-18.508894,0,-18.933895,Bu,-18.988703,\[,-19.10595,``,-19.205128,*,-19.222689,2,assistant,1714194928,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,218,219,91,,,,,,,,,,,
154,2,Ullman Expansion,99,1A-TR/49,1A-TR,49,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,17,patlamış mısır,chatcmpl-9IUhFtDmSDlcdJ5eoUsvACDIi5CPP,length,0,2,-8.1371305e-05,2,-8.1371305e-05,1,-9.417817,"
",-16.775467,**,-17.394707,3,-17.914246,E,-20.07342, ,-20.821983,Ç,-20.981222,İ,-21.514181,4,-22.09384,"

",-22.28966,​,-22.452204,-,-23.040396,B,-23.122932,```,-23.169264,ç,-23.191626,C,-23.454195,Bu,-23.53146,Sorry,-23.579653,T,-23.807077,2,assistant,1714194929,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,296,297,91,,,,,,,,,,,
155,2,Ullman Expansion,99,1A-TR/49,1A-TR,49,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,20,patlamış mısır,chatcmpl-9IUhG7paQ027quoPK4XlFAWZQ7PI5,length,0,1,0.0,1,0.0,2,-18.322863,**,-18.570568,"
",-19.58889, ,-19.788078,İ,-21.656437,3,-23.070574,-,-23.677933,"

",-23.770142,Sorry,-24.21616,​,-24.39832,I,-24.48466,E,-24.751846,"""",-25.04686,   ,-25.067316,１,-25.067347,***,-25.137293,​​,-25.348057,A,-25.359121,*,-25.554365,1,assistant,1714194930,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,380,381,91,,,,,,,,,,,
156,2,Ullman Expansion,100,1B-TR/75,1B-TR,75,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV San)",Turkish,,1.0,"1_TR-3/1B, 2_TR/1B, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-3/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,1.0,1,Belief,170,belirsizlik,chatcmpl-9IUhGSlqqd5py7xn5ZZwILJ9Mgp8x,length,0,2,-0.0006584656,2,-0.0006584656,3,-7.361506,1,-10.934061,E,-12.655478,**,-13.816614,"
",-14.248087,Ç,-17.260954,Po,-17.29167,Since,-17.586733, ,-17.631144,İ,-18.144232,`,-18.528372,Bu,-18.59722,Et,-18.65233,0,-18.901522,\(,-18.977186,{,-19.102503,"

",-19.20394,B,-19.21895,S,-19.263136,2,assistant,1714194930,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,215,216,92,,,,,,,,,,,
157,2,Ullman Expansion,100,1B-TR/75,1B-TR,75,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV San)",Turkish,,1.0,"1_TR-3/1B, 2_TR/1B, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR/1B,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,,1,Action,27,belirsizlik,chatcmpl-9IUhHu53lVpo962KBHTzvuAh5N3kA,length,0,2,-0.00075697736,2,-0.00075697736,1,-7.241422,3,-10.11915,"
",-16.426937,E,-17.392538,**,-18.5684,Ç,-18.98961, ,-20.177053,4,-20.25281,İ,-20.537626,ç,-20.708364,"

",-21.577902,Bu,-21.639935,​,-21.651512,B,-21.753012,{,-21.931223,Sorry,-22.021284,C,-22.043436,Se,-22.161648,-,-22.268585,2,assistant,1714194931,gpt-4-turbo-2024-04-09,chat.completion,fp_0e47b86dd9,1,299,300,92,,,,,,,,,,,
158,2,Ullman Expansion,100,1B-TR/75,1B-TR,75,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV San)",Turkish,,1.0,"1_TR-3/1B, 2_TR/1B, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,30,patlamış mısır,chatcmpl-9IUhH90jMUOYPZF2MC7u8fnp8G0kJ,length,0,1,0.0,1,0.0,2,-16.723667,"
",-18.336964,**,-18.411642, ,-19.947048,İ,-20.336348,3,-20.692472,Sorry,-21.956375,E,-21.992294,"

",-22.73685,I,-23.327925,-,-23.529459,Bu,-23.59226,１,-23.74498,A,-23.80636,Ö,-24.237728,,-24.285454,₁,-24.306639,​,-24.34087,The,-24.3816,1,assistant,1714194931,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,383,384,92,,,,,,,,,,,
159,2,Ullman Expansion,101,1C-TR/49,1C-TR,49,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-3,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,1.0,1,Belief,172,patlamış mısır,chatcmpl-9IUhIRMEgLmKSAItZrOFcI4cF9nDn,length,0,2,-0.018378083,2,-0.018378083,1,-4.006057,**,-12.964362,E,-12.9967375,"
",-15.542766,3,-16.517174, ,-16.984385,Ç,-17.070995,İ,-17.110746,Po,-17.197222,`,-18.035036,Et,-18.24867,\(,-18.494986,Pat,-18.929005,0,-18.972229,P,-19.054754,B,-19.123972,Bu,-19.233152,{,-19.301497,4,-19.31854,2,assistant,1714194932,gpt-4-turbo-2024-04-09,chat.completion,fp_ea6eb70039,1,272,273,93,,,,,,,,,,,
